"UniProtKB_ac"	"iso_id"	"uniprot_seq_length"	"coordinate_id"	"provider"	"from"	"to"	"template"	"qmean"	"qmean_norm"	"url"	"mapid"	"id_mapping"	"chain"	"chain_new"	"id_mapping_chain"	"pident2"	"mismatch2"	"qstart2"	"qend2"	"sstart2"	"send2"	"Resolution"	"Coverage"
"P40303"	""	254	"5a9b0c8575daaa3ccf7d0758"	"PDB"	1	254	"4r18"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40303.pdb?from=1&to=254&template=4r18&provider=pdb"	"1_254_4r18_5a9b0c8575daaa3ccf7d0758"	"P40303@4r18"	"C;Q"	"C"	"P40303@4r18@C"	"100"	"0"	"1"	"240"	"3"	"242"	"2.4"	0.940944881889764
"P40303"	""	254	"5a9b0c8575daaa3ccf7d0758"	"PDB"	1	254	"4r18"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40303.pdb?from=1&to=254&template=4r18&provider=pdb"	"1_254_4r18_5a9b0c8575daaa3ccf7d0758"	"P40303@4r18"	"C;Q"	"Q"	"P40303@4r18@Q"	"100"	"0"	"1"	"240"	"3"	"242"	"2.4"	0.940944881889764
"P40303"	""	254	"5a9b10fb75daaa7a26c72663"	"PDB"	1	254	"5cza"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40303.pdb?from=1&to=254&template=5cza&provider=pdb"	"1_254_5cza_5a9b10fb75daaa7a26c72663"	"P40303@5cza"	"C;Q"	"C"	"P40303@5cza@C"	"100"	"0"	"1"	"240"	"3"	"242"	"2.5"	0.940944881889764
"P40303"	""	254	"5a9b10fb75daaa7a26c72663"	"PDB"	1	254	"5cza"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40303.pdb?from=1&to=254&template=5cza&provider=pdb"	"1_254_5cza_5a9b10fb75daaa7a26c72663"	"P40303@5cza"	"C;Q"	"Q"	"P40303@5cza@Q"	"100"	"0"	"1"	"240"	"3"	"242"	"2.5"	0.940944881889764
"P40303"	""	254	"5a9b0c5e75daaa36fdfa8231"	"PDB"	1	254	"4qz7"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40303.pdb?from=1&to=254&template=4qz7&provider=pdb"	"1_254_4qz7_5a9b0c5e75daaa36fdfa8231"	"P40303@4qz7"	"C;Q"	"C"	"P40303@4qz7@C"	"100"	"0"	"1"	"240"	"3"	"242"	"2.8"	0.940944881889764
"P40303"	""	254	"5a9b0c5e75daaa36fdfa8231"	"PDB"	1	254	"4qz7"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40303.pdb?from=1&to=254&template=4qz7&provider=pdb"	"1_254_4qz7_5a9b0c5e75daaa36fdfa8231"	"P40303@4qz7"	"C;Q"	"Q"	"P40303@4qz7@Q"	"100"	"0"	"1"	"240"	"3"	"242"	"2.8"	0.940944881889764
"P40303"	""	254	"5a9b11f475daaa07d9594125"	"PDB"	1	254	"5l5b"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40303.pdb?from=1&to=254&template=5l5b&provider=pdb"	"1_254_5l5b_5a9b11f475daaa07d9594125"	"P40303@5l5b"	"C;Q"	"C"	"P40303@5l5b@C"	"100"	"0"	"1"	"240"	"3"	"242"	"2.8"	0.940944881889764
"P40303"	""	254	"5a9b11f475daaa07d9594125"	"PDB"	1	254	"5l5b"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40303.pdb?from=1&to=254&template=5l5b&provider=pdb"	"1_254_5l5b_5a9b11f475daaa07d9594125"	"P40303@5l5b"	"C;Q"	"Q"	"P40303@5l5b@Q"	"100"	"0"	"1"	"240"	"3"	"242"	"2.8"	0.940944881889764
"P40303"	""	254	"5a9b1f7d75daaa420f3b524d"	"PDB"	1	254	"5dkj"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40303.pdb?from=1&to=254&template=5dkj&provider=pdb"	"1_254_5dkj_5a9b1f7d75daaa420f3b524d"	"P40303@5dkj"	"C;Q"	"C"	"P40303@5dkj@C"	"100"	"0"	"1"	"240"	"3"	"242"	"2.8"	0.940944881889764
"P40303"	""	254	"5a9b1f7d75daaa420f3b524d"	"PDB"	1	254	"5dkj"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40303.pdb?from=1&to=254&template=5dkj&provider=pdb"	"1_254_5dkj_5a9b1f7d75daaa420f3b524d"	"P40303@5dkj"	"C;Q"	"Q"	"P40303@5dkj@Q"	"100"	"0"	"1"	"240"	"3"	"242"	"2.8"	0.940944881889764
"P40303"	""	254	"5b20b2af02efd01d611a1144"	"PDB"	1	254	"5d0z"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40303.pdb?from=1&to=254&template=5d0z&provider=pdb"	"1_254_5d0z_5b20b2af02efd01d611a1144"	"P40303@5d0z"	"C;Q"	"C"	"P40303@5d0z@C"	"100"	"0"	"1"	"240"	"3"	"242"	"2.9"	0.940944881889764
"P40303"	""	254	"5b20b2af02efd01d611a1144"	"PDB"	1	254	"5d0z"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40303.pdb?from=1&to=254&template=5d0z&provider=pdb"	"1_254_5d0z_5b20b2af02efd01d611a1144"	"P40303@5d0z"	"C;Q"	"Q"	"P40303@5d0z@Q"	"100"	"0"	"1"	"240"	"3"	"242"	"2.9"	0.940944881889764
"P40303"	""	254	"5a9b0bd575daaa3285be8b53"	"PDB"	3	243	"4gk7"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40303.pdb?from=3&to=243&template=4gk7&provider=pdb"	"3_243_4gk7_5a9b0bd575daaa3285be8b53"	"P40303@4gk7"	"C;Q"	"C"	"P40303@4gk7@C"	"100"	"0"	"1"	"241"	"3"	"243"	"2.8"	0.94488188976378
"P40303"	""	254	"5a9b0bd575daaa3285be8b53"	"PDB"	3	243	"4gk7"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40303.pdb?from=3&to=243&template=4gk7&provider=pdb"	"3_243_4gk7_5a9b0bd575daaa3285be8b53"	"P40303@4gk7"	"C;Q"	"Q"	"P40303@4gk7@Q"	"100"	"0"	"1"	"241"	"3"	"243"	"2.8"	0.94488188976378
"P40303"	""	254	"5a9b120075daaa07d9594300"	"PDB"	1	254	"5l6b"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40303.pdb?from=1&to=254&template=5l6b&provider=pdb"	"1_254_5l6b_5a9b120075daaa07d9594300"	"P40303@5l6b"	"C;Q"	"C"	"P40303@5l6b@C"	"100"	"0"	"1"	"240"	"3"	"242"	"2.6"	0.940944881889764
"P40303"	""	254	"5a9b120075daaa07d9594300"	"PDB"	1	254	"5l6b"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40303.pdb?from=1&to=254&template=5l6b&provider=pdb"	"1_254_5l6b_5a9b120075daaa07d9594300"	"P40303@5l6b"	"C;Q"	"Q"	"P40303@5l6b@Q"	"100"	"0"	"1"	"240"	"3"	"242"	"2.6"	0.940944881889764
"P40303"	""	254	"5a9b19ba75daaa71aac41676"	"PDB"	1	254	"4y8g"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40303.pdb?from=1&to=254&template=4y8g&provider=pdb"	"1_254_4y8g_5a9b19ba75daaa71aac41676"	"P40303@4y8g"	"C;Q"	"C"	"P40303@4y8g@C"	"100"	"0"	"1"	"240"	"3"	"242"	"2.6"	0.940944881889764
"P40303"	""	254	"5a9b19ba75daaa71aac41676"	"PDB"	1	254	"4y8g"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40303.pdb?from=1&to=254&template=4y8g&provider=pdb"	"1_254_4y8g_5a9b19ba75daaa71aac41676"	"P40303@4y8g"	"C;Q"	"Q"	"P40303@4y8g@Q"	"100"	"0"	"1"	"240"	"3"	"242"	"2.6"	0.940944881889764
"P40303"	""	254	"5a9b16ed75daaa4a6780b10e"	"PDB"	1	254	"5l5e"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40303.pdb?from=1&to=254&template=5l5e&provider=pdb"	"1_254_5l5e_5a9b16ed75daaa4a6780b10e"	"P40303@5l5e"	"C;Q"	"C"	"P40303@5l5e@C"	"100"	"0"	"1"	"240"	"3"	"242"	"2.9"	0.940944881889764
"P40303"	""	254	"5a9b16ed75daaa4a6780b10e"	"PDB"	1	254	"5l5e"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40303.pdb?from=1&to=254&template=5l5e&provider=pdb"	"1_254_5l5e_5a9b16ed75daaa4a6780b10e"	"P40303@5l5e"	"C;Q"	"Q"	"P40303@5l5e@Q"	"100"	"0"	"1"	"240"	"3"	"242"	"2.9"	0.940944881889764
"P40303"	""	254	"5a9b120775daaa07d95943d3"	"PDB"	1	254	"5m2b"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40303.pdb?from=1&to=254&template=5m2b&provider=pdb"	"1_254_5m2b_5a9b120775daaa07d95943d3"	"P40303@5m2b"	"C;Q"	"C"	"P40303@5m2b@C"	"100"	"0"	"1"	"240"	"3"	"242"	"2.7"	0.940944881889764
"P40303"	""	254	"5a9b120775daaa07d95943d3"	"PDB"	1	254	"5m2b"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40303.pdb?from=1&to=254&template=5m2b&provider=pdb"	"1_254_5m2b_5a9b120775daaa07d95943d3"	"P40303@5m2b"	"C;Q"	"Q"	"P40303@5m2b@Q"	"100"	"0"	"1"	"240"	"3"	"242"	"2.7"	0.940944881889764
"P40303"	""	254	"5a9b13a975daaa1e9b1a2903"	"PDB"	1	254	"5l6c"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40303.pdb?from=1&to=254&template=5l6c&provider=pdb"	"1_254_5l6c_5a9b13a975daaa1e9b1a2903"	"P40303@5l6c"	"C;Q"	"C"	"P40303@5l6c@C"	"100"	"0"	"1"	"240"	"3"	"242"	"2.6"	0.940944881889764
"P40303"	""	254	"5a9b13a975daaa1e9b1a2903"	"PDB"	1	254	"5l6c"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40303.pdb?from=1&to=254&template=5l6c&provider=pdb"	"1_254_5l6c_5a9b13a975daaa1e9b1a2903"	"P40303@5l6c"	"C;Q"	"Q"	"P40303@5l6c@Q"	"100"	"0"	"1"	"240"	"3"	"242"	"2.6"	0.940944881889764
"P40303"	""	254	"5ae979e175daaa0610f254a4"	"PDB"	1	254	"5l67"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40303.pdb?from=1&to=254&template=5l67&provider=pdb"	"1_254_5l67_5ae979e175daaa0610f254a4"	"P40303@5l67"	"C;Q"	"C"	"P40303@5l67@C"	"100"	"0"	"1"	"240"	"3"	"242"	"2.6"	0.940944881889764
"P40303"	""	254	"5ae979e175daaa0610f254a4"	"PDB"	1	254	"5l67"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40303.pdb?from=1&to=254&template=5l67&provider=pdb"	"1_254_5l67_5ae979e175daaa0610f254a4"	"P40303@5l67"	"C;Q"	"Q"	"P40303@5l67@Q"	"100"	"0"	"1"	"240"	"3"	"242"	"2.6"	0.940944881889764
"P40303"	""	254	"5a9afeff75daaa7c728718b9"	"PDB"	1	254	"4qlv"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40303.pdb?from=1&to=254&template=4qlv&provider=pdb"	"1_254_4qlv_5a9afeff75daaa7c728718b9"	"P40303@4qlv"	"C;Q"	"C"	"P40303@4qlv@C"	"100"	"0"	"1"	"240"	"3"	"242"	"2.9"	0.940944881889764
"P40303"	""	254	"5a9afeff75daaa7c728718b9"	"PDB"	1	254	"4qlv"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40303.pdb?from=1&to=254&template=4qlv&provider=pdb"	"1_254_4qlv_5a9afeff75daaa7c728718b9"	"P40303@4qlv"	"C;Q"	"Q"	"P40303@4qlv@Q"	"100"	"0"	"1"	"240"	"3"	"242"	"2.9"	0.940944881889764
"P40303"	""	254	"5a9b147e75daaa2a7f9af889"	"PDB"	1	254	"4ltc"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40303.pdb?from=1&to=254&template=4ltc&provider=pdb"	"1_254_4ltc_5a9b147e75daaa2a7f9af889"	"P40303@4ltc"	"C;Q"	"C"	"P40303@4ltc@C"	"100"	"0"	"1"	"241"	"3"	"243"	"2.5"	0.94488188976378
"P40303"	""	254	"5a9b147e75daaa2a7f9af889"	"PDB"	1	254	"4ltc"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40303.pdb?from=1&to=254&template=4ltc&provider=pdb"	"1_254_4ltc_5a9b147e75daaa2a7f9af889"	"P40303@4ltc"	"C;Q"	"Q"	"P40303@4ltc@Q"	"100"	"0"	"1"	"241"	"3"	"243"	"2.5"	0.94488188976378
"P40303"	""	254	"5a9b150475daaa2fcea1f666"	"PDB"	3	243	"4fzc"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40303.pdb?from=3&to=243&template=4fzc&provider=pdb"	"3_243_4fzc_5a9b150475daaa2fcea1f666"	"P40303@4fzc"	"C;Q"	"C"	"P40303@4fzc@C"	"100"	"0"	"1"	"241"	"3"	"243"	"2.8"	0.94488188976378
"P40303"	""	254	"5a9b150475daaa2fcea1f666"	"PDB"	3	243	"4fzc"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40303.pdb?from=3&to=243&template=4fzc&provider=pdb"	"3_243_4fzc_5a9b150475daaa2fcea1f666"	"P40303@4fzc"	"C;Q"	"Q"	"P40303@4fzc@Q"	"100"	"0"	"1"	"241"	"3"	"243"	"2.8"	0.94488188976378
"P40303"	""	254	"5a9b177775daaa4fb82f6c2e"	"PDB"	1	254	"5fge"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40303.pdb?from=1&to=254&template=5fge&provider=pdb"	"1_254_5fge_5a9b177775daaa4fb82f6c2e"	"P40303@5fge"	"C;Q"	"C"	"P40303@5fge@C"	"100"	"0"	"1"	"240"	"3"	"242"	"2.6"	0.940944881889764
"P40303"	""	254	"5a9b177775daaa4fb82f6c2e"	"PDB"	1	254	"5fge"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40303.pdb?from=1&to=254&template=5fge&provider=pdb"	"1_254_5fge_5a9b177775daaa4fb82f6c2e"	"P40303@5fge"	"C;Q"	"Q"	"P40303@5fge@Q"	"100"	"0"	"1"	"240"	"3"	"242"	"2.6"	0.940944881889764
"P40303"	""	254	"5a9b2be675daaa6fad4bb935"	"PDB"	1	254	"4y8r"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40303.pdb?from=1&to=254&template=4y8r&provider=pdb"	"1_254_4y8r_5a9b2be675daaa6fad4bb935"	"P40303@4y8r"	"C;Q"	"C"	"P40303@4y8r@C"	"100"	"0"	"1"	"240"	"3"	"242"	"2.7"	0.940944881889764
"P40303"	""	254	"5a9b2be675daaa6fad4bb935"	"PDB"	1	254	"4y8r"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40303.pdb?from=1&to=254&template=4y8r&provider=pdb"	"1_254_4y8r_5a9b2be675daaa6fad4bb935"	"P40303@4y8r"	"C;Q"	"Q"	"P40303@4y8r@Q"	"100"	"0"	"1"	"240"	"3"	"242"	"2.7"	0.940944881889764
"P40303"	""	254	"5a9afc7575daaa56e755daaa"	"PDB"	1	254	"5l5u"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40303.pdb?from=1&to=254&template=5l5u&provider=pdb"	"1_254_5l5u_5a9afc7575daaa56e755daaa"	"P40303@5l5u"	"C;Q"	"C"	"P40303@5l5u@C"	"100"	"0"	"1"	"240"	"3"	"242"	"2.6"	0.940944881889764
"P40303"	""	254	"5a9afc7575daaa56e755daaa"	"PDB"	1	254	"5l5u"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40303.pdb?from=1&to=254&template=5l5u&provider=pdb"	"1_254_5l5u_5a9afc7575daaa56e755daaa"	"P40303@5l5u"	"C;Q"	"Q"	"P40303@5l5u@Q"	"100"	"0"	"1"	"240"	"3"	"242"	"2.6"	0.940944881889764
"P40303"	""	254	"5a9b269075daaa1f9be55cc5"	"PDB"	1	254	"5l5o"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40303.pdb?from=1&to=254&template=5l5o&provider=pdb"	"1_254_5l5o_5a9b269075daaa1f9be55cc5"	"P40303@5l5o"	"C;Q"	"C"	"P40303@5l5o@C"	"100"	"0"	"1"	"240"	"3"	"242"	"2.6"	0.940944881889764
"P40303"	""	254	"5a9b269075daaa1f9be55cc5"	"PDB"	1	254	"5l5o"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40303.pdb?from=1&to=254&template=5l5o&provider=pdb"	"1_254_5l5o_5a9b269075daaa1f9be55cc5"	"P40303@5l5o"	"C;Q"	"Q"	"P40303@5l5o@Q"	"100"	"0"	"1"	"240"	"3"	"242"	"2.6"	0.940944881889764
"P40303"	""	254	"5a9b191f75daaa657871f83f"	"PDB"	1	254	"5cgf"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40303.pdb?from=1&to=254&template=5cgf&provider=pdb"	"1_254_5cgf_5a9b191f75daaa657871f83f"	"P40303@5cgf"	"C;Q"	"C"	"P40303@5cgf@C"	"100"	"0"	"1"	"240"	"3"	"242"	"2.8"	0.940944881889764
"P40303"	""	254	"5a9b191f75daaa657871f83f"	"PDB"	1	254	"5cgf"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40303.pdb?from=1&to=254&template=5cgf&provider=pdb"	"1_254_5cgf_5a9b191f75daaa657871f83f"	"P40303@5cgf"	"C;Q"	"Q"	"P40303@5cgf@Q"	"100"	"0"	"1"	"240"	"3"	"242"	"2.8"	0.940944881889764
"P40303"	""	254	"5b20b1ab02efd01abb492bc1"	"PDB"	1	254	"4qzx"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40303.pdb?from=1&to=254&template=4qzx&provider=pdb"	"1_254_4qzx_5b20b1ab02efd01abb492bc1"	"P40303@4qzx"	"C;Q"	"C"	"P40303@4qzx@C"	"100"	"0"	"1"	"240"	"3"	"242"	"2.6"	0.940944881889764
"P40303"	""	254	"5b20b1ab02efd01abb492bc1"	"PDB"	1	254	"4qzx"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40303.pdb?from=1&to=254&template=4qzx&provider=pdb"	"1_254_4qzx_5b20b1ab02efd01abb492bc1"	"P40303@4qzx"	"C;Q"	"Q"	"P40303@4qzx@Q"	"100"	"0"	"1"	"240"	"3"	"242"	"2.6"	0.940944881889764
"P40303"	""	254	"5a9b1a6075daaa769d37dd88"	"PDB"	1	254	"5cgg"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40303.pdb?from=1&to=254&template=5cgg&provider=pdb"	"1_254_5cgg_5a9b1a6075daaa769d37dd88"	"P40303@5cgg"	"C;Q"	"C"	"P40303@5cgg@C"	"100"	"0"	"1"	"240"	"3"	"242"	"2.9"	0.940944881889764
"P40303"	""	254	"5a9b1a6075daaa769d37dd88"	"PDB"	1	254	"5cgg"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40303.pdb?from=1&to=254&template=5cgg&provider=pdb"	"1_254_5cgg_5a9b1a6075daaa769d37dd88"	"P40303@5cgg"	"C;Q"	"Q"	"P40303@5cgg@Q"	"100"	"0"	"1"	"240"	"3"	"242"	"2.9"	0.940944881889764
"P40303"	""	254	"5a9b1aa475daaa7bcbf73a6d"	"PDB"	1	254	"4qv1"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40303.pdb?from=1&to=254&template=4qv1&provider=pdb"	"1_254_4qv1_5a9b1aa475daaa7bcbf73a6d"	"P40303@4qv1"	"C;Q"	"C"	"P40303@4qv1@C"	"100"	"0"	"1"	"240"	"3"	"242"	"2.5"	0.940944881889764
"P40303"	""	254	"5a9b1aa475daaa7bcbf73a6d"	"PDB"	1	254	"4qv1"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40303.pdb?from=1&to=254&template=4qv1&provider=pdb"	"1_254_4qv1_5a9b1aa475daaa7bcbf73a6d"	"P40303@4qv1"	"C;Q"	"Q"	"P40303@4qv1@Q"	"100"	"0"	"1"	"240"	"3"	"242"	"2.5"	0.940944881889764
"P40303"	""	254	"5a9b0dda75daaa4c7039fae3"	"PDB"	1	254	"4no8"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40303.pdb?from=1&to=254&template=4no8&provider=pdb"	"1_254_4no8_5a9b0dda75daaa4c7039fae3"	"P40303@4no8"	"C;Q"	"C"	"P40303@4no8@C"	"100"	"0"	"1"	"240"	"3"	"242"	"2.7"	0.940944881889764
"P40303"	""	254	"5a9b0dda75daaa4c7039fae3"	"PDB"	1	254	"4no8"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40303.pdb?from=1&to=254&template=4no8&provider=pdb"	"1_254_4no8_5a9b0dda75daaa4c7039fae3"	"P40303@4no8"	"C;Q"	"Q"	"P40303@4no8@Q"	"100"	"0"	"1"	"240"	"3"	"242"	"2.7"	0.940944881889764
"P40303"	""	254	"5a9b1b8975daaa0a9ff3c3f7"	"PDB"	3	243	"4fzg"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40303.pdb?from=3&to=243&template=4fzg&provider=pdb"	"3_243_4fzg_5a9b1b8975daaa0a9ff3c3f7"	"P40303@4fzg"	"C;Q"	"C"	"P40303@4fzg@C"	"100"	"0"	"1"	"241"	"3"	"243"	"3"	0.94488188976378
"P40303"	""	254	"5a9b1b8975daaa0a9ff3c3f7"	"PDB"	3	243	"4fzg"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40303.pdb?from=3&to=243&template=4fzg&provider=pdb"	"3_243_4fzg_5a9b1b8975daaa0a9ff3c3f7"	"P40303@4fzg"	"C;Q"	"Q"	"P40303@4fzg@Q"	"100"	"0"	"1"	"241"	"3"	"243"	"3"	0.94488188976378
"P40303"	""	254	"5a9b075a75daaa73c58d60e3"	"PDB"	1	254	"4qw4"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40303.pdb?from=1&to=254&template=4qw4&provider=pdb"	"1_254_4qw4_5a9b075a75daaa73c58d60e3"	"P40303@4qw4"	"C;Q"	"C"	"P40303@4qw4@C"	"100"	"0"	"1"	"240"	"3"	"242"	"2.8"	0.940944881889764
"P40303"	""	254	"5a9b075a75daaa73c58d60e3"	"PDB"	1	254	"4qw4"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40303.pdb?from=1&to=254&template=4qw4&provider=pdb"	"1_254_4qw4_5a9b075a75daaa73c58d60e3"	"P40303@4qw4"	"C;Q"	"Q"	"P40303@4qw4@Q"	"100"	"0"	"1"	"240"	"3"	"242"	"2.8"	0.940944881889764
"P40303"	""	254	"5a9b1c6b75daaa159d1c27ed"	"PDB"	1	254	"5cgh"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40303.pdb?from=1&to=254&template=5cgh&provider=pdb"	"1_254_5cgh_5a9b1c6b75daaa159d1c27ed"	"P40303@5cgh"	"C;Q"	"C"	"P40303@5cgh@C"	"100"	"0"	"1"	"240"	"3"	"242"	"2.5"	0.940944881889764
"P40303"	""	254	"5a9b1c6b75daaa159d1c27ed"	"PDB"	1	254	"5cgh"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40303.pdb?from=1&to=254&template=5cgh&provider=pdb"	"1_254_5cgh_5a9b1c6b75daaa159d1c27ed"	"P40303@5cgh"	"C;Q"	"Q"	"P40303@5cgh@Q"	"100"	"0"	"1"	"240"	"3"	"242"	"2.5"	0.940944881889764
"P40303"	""	254	"5a9b1bc875daaa105e266982"	"PDB"	1	254	"4y8h"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40303.pdb?from=1&to=254&template=4y8h&provider=pdb"	"1_254_4y8h_5a9b1bc875daaa105e266982"	"P40303@4y8h"	"C;Q"	"C"	"P40303@4y8h@C"	"100"	"0"	"1"	"240"	"3"	"242"	"2.5"	0.940944881889764
"P40303"	""	254	"5a9b1bc875daaa105e266982"	"PDB"	1	254	"4y8h"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40303.pdb?from=1&to=254&template=4y8h&provider=pdb"	"1_254_4y8h_5a9b1bc875daaa105e266982"	"P40303@4y8h"	"C;Q"	"Q"	"P40303@4y8h@Q"	"100"	"0"	"1"	"240"	"3"	"242"	"2.5"	0.940944881889764
"P40303"	""	254	"5a9b1e9875daaa37c1e25aff"	"PDB"	1	254	"4qz1"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40303.pdb?from=1&to=254&template=4qz1&provider=pdb"	"1_254_4qz1_5a9b1e9875daaa37c1e25aff"	"P40303@4qz1"	"C;Q"	"C"	"P40303@4qz1@C"	"100"	"0"	"1"	"240"	"3"	"242"	"3"	0.940944881889764
"P40303"	""	254	"5a9b1e9875daaa37c1e25aff"	"PDB"	1	254	"4qz1"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40303.pdb?from=1&to=254&template=4qz1&provider=pdb"	"1_254_4qz1_5a9b1e9875daaa37c1e25aff"	"P40303@4qz1"	"C;Q"	"Q"	"P40303@4qz1@Q"	"100"	"0"	"1"	"240"	"3"	"242"	"3"	0.940944881889764
"P40303"	""	254	"5a9b1bca75daaa105e2669cd"	"PDB"	1	254	"5l5h"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40303.pdb?from=1&to=254&template=5l5h&provider=pdb"	"1_254_5l5h_5a9b1bca75daaa105e2669cd"	"P40303@5l5h"	"C;Q"	"C"	"P40303@5l5h@C"	"100"	"0"	"1"	"240"	"3"	"242"	"2.6"	0.940944881889764
"P40303"	""	254	"5a9b1bca75daaa105e2669cd"	"PDB"	1	254	"5l5h"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40303.pdb?from=1&to=254&template=5l5h&provider=pdb"	"1_254_5l5h_5a9b1bca75daaa105e2669cd"	"P40303@5l5h"	"C;Q"	"Q"	"P40303@5l5h@Q"	"100"	"0"	"1"	"240"	"3"	"242"	"2.6"	0.940944881889764
"P40303"	""	254	"5a9b1cf775daaa1fc50ea005"	"PDB"	1	254	"5l5i"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40303.pdb?from=1&to=254&template=5l5i&provider=pdb"	"1_254_5l5i_5a9b1cf775daaa1fc50ea005"	"P40303@5l5i"	"C;Q"	"C"	"P40303@5l5i@C"	"100"	"0"	"1"	"240"	"3"	"242"	"2.9"	0.940944881889764
"P40303"	""	254	"5a9b1cf775daaa1fc50ea005"	"PDB"	1	254	"5l5i"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40303.pdb?from=1&to=254&template=5l5i&provider=pdb"	"1_254_5l5i_5a9b1cf775daaa1fc50ea005"	"P40303@5l5i"	"C;Q"	"Q"	"P40303@5l5i@Q"	"100"	"0"	"1"	"240"	"3"	"242"	"2.9"	0.940944881889764
"P40303"	""	254	"5a9b095b75daaa0f820f9543"	"PDB"	1	254	"4qw5"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40303.pdb?from=1&to=254&template=4qw5&provider=pdb"	"1_254_4qw5_5a9b095b75daaa0f820f9543"	"P40303@4qw5"	"C;Q"	"C"	"P40303@4qw5@C"	"100"	"0"	"1"	"240"	"3"	"242"	"3"	0.940944881889764
"P40303"	""	254	"5a9b095b75daaa0f820f9543"	"PDB"	1	254	"4qw5"	NA	NA	"https://swissmodel.expasy.org/repository/uniprot/P40303.pdb?from=1&to=254&template=4qw5&provider=pdb"	"1_254_4qw5_5a9b095b75daaa0f820f9543"	"P40303@4qw5"	"C;Q"	"Q"	"P40303@4qw5@Q"	"100"	"0"	"1"	"240"	"3"	"242"	"3"	0.940944881889764
