,OG_ID
1873,OG20334
1874,OG20390
1875,OG32728
1876,OG75784
1877,OG119317
1878,OG44830
1879,OG55273
1880,OG30909
1881,OG209050
1882,OG28718
1883,OG23774
1884,OG18787
1885,OG180510
1886,OG119968
1887,OG164101
1888,OG92735
1889,OG19521
1890,OG39443
1891,OG197719
1892,OG231142
1893,OG20329
1894,OG188932
1895,OG155914
1896,OG185821
1897,OG39722
1898,OG213506
1899,OG43175
1900,OG190368
1901,OG20309
1902,OG27068
1903,OG42863
1904,OG114159
1905,OG230351
1906,OG22437
1907,OG42593
1908,OG40944
1909,OG151505
1910,OG170428
1911,OG20172
1912,OG46287
1913,OG20023
1914,OG23743
1915,OG68097
1916,OG165404
1917,OG67692
1918,OG22681
1919,OG201412
1920,OG82327
1921,OG20216
1922,OG20285
1923,OG55301
1924,OG43383
1925,OG107374
1926,OG135504
1927,OG229960
1928,OG22840
1929,OG170095
1930,OG23509
1931,OG20231
1932,OG159049
1933,OG23671
1934,OG19950
1935,OG18822
1936,OG23595
1937,OG20266
1938,OG64949
1939,OG149960
1940,OG125191
1941,OG18811
1942,OG59222
1943,OG204631
1944,OG20421
1945,OG28715
1946,OG23599
1947,OG160483
1948,OG155510
1949,OG22688
1950,OG130009
1951,OG140626
1952,OG22896
1953,OG98255
1954,OG44834
1955,OG20144
1956,OG55315
1957,OG223800
1958,OG204852
1959,OG97866
1960,OG55267
1961,OG161709
1962,OG100600
1963,OG88693
1964,OG109429
1965,OG23589
1966,OG170396
1967,OG98468
1968,OG85579
1969,OG23702
1970,OG20199
1971,OG23622
1972,OG84412
1973,OG192501
1974,OG22631
1975,OG200305
1976,OG170944
1977,OG97692
1978,OG215911
1979,OG71648
1980,OG22431
1981,OG23693
1982,OG156847
1983,OG198592
1984,OG20320
1985,OG217737
1986,OG208928
1987,OG25406
1988,OG166760
1989,OG20143
1990,OG20227
1991,OG173865
1992,OG190254
1993,OG117230
1994,OG46320
1995,OG23427
1996,OG198215
1997,OG19943
1998,OG23396
1999,OG110334
2000,OG33483
2001,OG31626
2002,OG28636
2003,OG66154
2004,OG202583
2005,OG35665
2006,OG23538
2007,OG207887
2008,OG216965
2009,OG223568
2010,OG124433
2011,OG96120
2012,OG22806
2013,OG23290
2014,OG195552
2015,OG52730
2016,OG27014
2017,OG141419
2018,OG23338
2019,OG164687
2020,OG71159
2021,OG77674
2022,OG27047
2023,OG23790
2024,OG44852
2025,OG62787
2026,OG44883
2027,OG19246
2028,OG18800
2029,OG32723
2030,OG42476
2031,OG23692
2032,OG219647
2033,OG44869
2034,OG19350
2035,OG107894
2036,OG33221
2037,OG28730
2038,OG164929
2039,OG89753
2040,OG44882
2041,OG113636
2042,OG36352
2043,OG137953
2044,OG220363
2045,OG23382
2046,OG20404
2047,OG46330
2048,OG118986
2049,OG18904
2050,OG23370
2051,OG44906
2052,OG20324
2053,OG20232
2054,OG64555
2055,OG208171
2056,OG71273
2057,OG44804
2058,OG198398
2059,OG28134
2060,OG24340
2061,OG41624
2062,OG219779
2063,OG39842
2064,OG32687
2065,OG124508
2066,OG28725
2067,OG23697
2068,OG33524
2069,OG32719
2070,OG44789
2071,OG23677
2072,OG20268
2073,OG28716
2074,OG18757
2075,OG173773
2076,OG23422
2077,OG153781
2078,OG55272
2079,OG25438
2080,OG32715
2081,OG44907
2082,OG26647
2083,OG96258
2084,OG27515
2085,OG187969
2086,OG20364
2087,OG55220
2088,OG33551
2089,OG19456
2090,OG168323
2091,OG23294
2092,OG20181
2093,OG171020
2094,OG28657
2095,OG23398
2096,OG57309
2097,OG26901
2098,OG27053
2099,OG55261
2100,OG22664
2101,OG51454
2102,OG181405
2103,OG19920
2104,OG119935
2105,OG129529
2106,OG39310
2107,OG31607
2108,OG32030
2109,OG217988
2110,OG22607
2111,OG63146
2112,OG205237
2113,OG23019
2114,OG69858
2115,OG86299
2116,OG74721
2117,OG167332
2118,OG181261
2119,OG27589
2120,OG23781
2121,OG18079
2122,OG117803
2123,OG131354
2124,OG31230
2125,OG20322
2126,OG234430
2127,OG19718
2128,OG141289
2129,OG23572
2130,OG162993
2131,OG114458
2132,OG109235
2133,OG28674
2134,OG19296
2135,OG222922
2136,OG44797
2137,OG26438
2138,OG181260
2139,OG23361
2140,OG57361
2141,OG123330
2142,OG33765
2143,OG19873
2144,OG112041
2145,OG43539
2146,OG23499
2147,OG69186
2148,OG57315
2149,OG21835
2150,OG22445
2151,OG20351
2152,OG57314
2153,OG23570
2154,OG194862
2155,OG171415
2156,OG172148
2157,OG64220
2158,OG117217
2159,OG33501
2160,OG115053
2161,OG23753
2162,OG46340
2163,OG139138
2164,OG20261
2165,OG28704
2166,OG85350
2167,OG27012
2168,OG20292
2169,OG31229
2170,OG13937
2171,OG110148
2172,OG20328
2173,OG195799
2174,OG23720
2175,OG20362
2176,OG115703
2177,OG23585
2178,OG18821
2179,OG208549
2180,OG108231
2181,OG28623
2182,OG55341
2183,OG20223
2184,OG31624
2185,OG44812
2186,OG181062
2187,OG219501
2188,OG33545
2189,OG213596
2190,OG46656
2191,OG20252
2192,OG27040
2193,OG36384
2194,OG55343
2195,OG19942
2196,OG55193
2197,OG188993
2198,OG80564
2199,OG113057
2200,OG33743
2201,OG23605
2202,OG99668
2203,OG43930
2204,OG145654
2205,OG27033
2206,OG96328
2207,OG180459
2208,OG59215
2209,OG73372
2210,OG23365
2211,OG154770
2212,OG223941
2213,OG28695
2214,OG33566
2215,OG23394
2216,OG40161
2217,OG23659
2218,OG19152
2219,OG95232
2220,OG95322
2221,OG29300
2222,OG22905
2223,OG27039
2224,OG127458
2225,OG137309
2226,OG44919
2227,OG20416
2228,OG78895
2229,OG72590
2230,OG22753
2231,OG165388
2232,OG57293
2233,OG148185
2234,OG31628
2235,OG44903
2236,OG96206
2237,OG43211
2238,OG18763
2239,OG18778
2240,OG97656
2241,OG204097
2242,OG203356
2243,OG195071
2244,OG170333
2245,OG78826
2246,OG23721
2247,OG31595
2248,OG22701
2249,OG26678
2250,OG202094
2251,OG191800
2252,OG23462
2253,OG166035
2254,OG44861
2255,OG31615
2256,OG199156
2257,OG43369
2258,OG23551
2259,OG21859
2260,OG198027
2261,OG43594
2262,OG20156
2263,OG43782
2264,OG94467
2265,OG136635
2266,OG23783
2267,OG195114
2268,OG20411
2269,OG55248
2270,OG28731
2271,OG11990
2272,OG89963
2273,OG39775
2274,OG30365
2275,OG45720
2276,OG42484
2277,OG24341
2278,OG194631
2279,OG214042
2280,OG153051
2281,OG81339
2282,OG143223
2283,OG212554
2284,OG57366
2285,OG23127
2286,OG23306
2287,OG129542
2288,OG118420
2289,OG21807
2290,OG19881
2291,OG28726
2292,OG213586
2293,OG29304
2294,OG63006
2295,OG14094
2296,OG195744
2297,OG195164
2298,OG27062
2299,OG43411
2300,OG197434
2301,OG198463
2302,OG55305
2303,OG180236
2304,OG73765
2305,OG31785
2306,OG24567
2307,OG21865
2308,OG106048
2309,OG225769
2310,OG19266
2311,OG69121
2312,OG63133
2313,OG27037
2314,OG87200
2315,OG151431
2316,OG25346
2317,OG20214
2318,OG164941
2319,OG27620
2320,OG32438
2321,OG63641
2322,OG26769
2323,OG23488
2324,OG39829
2325,OG23562
2326,OG129213
2327,OG57380
2328,OG23529
2329,OG28669
2330,OG150898
2331,OG24770
2332,OG20166
2333,OG193951
2334,OG32726
2335,OG208847
2336,OG20097
2337,OG20198
2338,OG44832
2339,OG161365
2340,OG23515
2341,OG192306
2342,OG23444
2343,OG35667
2344,OG27036
2345,OG153512
2346,OG72195
2347,OG31195
2348,OG23560
2349,OG132676
2350,OG86707
2351,OG23254
2352,OG32720
2353,OG20366
2354,OG197728
2355,OG20427
2356,OG183977
2357,OG142310
2358,OG20027
2359,OG23764
2360,OG23400
2361,OG27618
2362,OG51462
2363,OG19861
2364,OG217084
2365,OG32714
2366,OG42549
2367,OG44856
2368,OG23794
2369,OG43528
2370,OG20317
2371,OG85577
2372,OG23771
2373,OG210350
2374,OG19236
2375,OG18802
2376,OG23458
2377,OG22618
2378,OG33455
2379,OG160162
2380,OG197687
2381,OG166849
2382,OG26442
2383,OG196123
2384,OG183229
2385,OG20431
2386,OG37324
2387,OG99039
2388,OG23578
2389,OG215023
2390,OG20273
2391,OG225986
2392,OG170645
2393,OG187421
2394,OG43210
2395,OG142945
2396,OG20296
2397,OG44796
2398,OG130433
2399,OG27658
2400,OG23782
2401,OG195245
2402,OG14446
2403,OG18798
2404,OG28667
2405,OG21794
2406,OG21744
2407,OG23648
2408,OG23655
2409,OG36771
2410,OG211624
2411,OG27598
2412,OG23416
2413,OG139293
2414,OG165680
2415,OG23749
2416,OG23022
2417,OG128901
2418,OG32548
2419,OG11184
2420,OG78480
2421,OG109728
2422,OG32725
2423,OG23543
2424,OG212530
2425,OG124924
2426,OG128490
2427,OG19786
2428,OG27624
2429,OG97735
2430,OG129502
2431,OG228913
2432,OG232498
2433,OG135583
2434,OG22661
2435,OG23670
2436,OG32365
2437,OG198608
2438,OG20219
2439,OG28676
2440,OG43565
2441,OG32006
2442,OG210704
2443,OG57335
2444,OG177959
2445,OG19915
2446,OG27021
2447,OG20269
2448,OG23647
2449,OG11055
2450,OG55205
2451,OG228157
2452,OG33460
2453,OG23755
2454,OG224990
2455,OG19505
2456,OG105512
2457,OG26132
2458,OG37322
2459,OG31593
2460,OG46191
2461,OG202776
2462,OG91107
2463,OG180733
2464,OG57325
2465,OG20197
2466,OG41582
2467,OG197700
2468,OG28131
2469,OG23481
2470,OG23751
2471,OG23326
2472,OG25366
2473,OG166038
2474,OG202283
2475,OG141652
2476,OG124213
2477,OG23786
2478,OG201513
2479,OG78134
2480,OG44850
2481,OG44894
2482,OG100638
2483,OG55211
2484,OG25943
2485,OG55331
2486,OG19320
2487,OG44851
2488,OG19529
2489,OG18083
2490,OG23495
2491,OG197015
2492,OG27015
2493,OG23788
2494,OG44876
2495,OG44911
2496,OG147772
2497,OG112163
2498,OG86363
2499,OG19877
2500,OG20370
2501,OG120552
2502,OG20233
2503,OG25216
2504,OG23542
2505,OG210954
2506,OG26737
2507,OG44891
2508,OG89998
2509,OG23367
2510,OG100914
2511,OG70938
2512,OG93576
2513,OG19738
2514,OG20312
2515,OG132976
2516,OG186621
2517,OG122640
2518,OG25992
2519,OG19655
2520,OG23742
2521,OG51448
2522,OG96650
2523,OG23308
2524,OG117452
2525,OG27484
2526,OG231267
2527,OG19107
2528,OG139659
2529,OG143740
2530,OG186456
2531,OG234189
2532,OG85496
2533,OG20391
2534,OG28652
2535,OG104393
2536,OG202224
2537,OG77497
2538,OG191098
2539,OG128550
2540,OG96768
2541,OG33162
2542,OG44909
2543,OG28700
2544,OG27023
2545,OG142589
2546,OG32187
2547,OG146993
2548,OG43948
2549,OG19728
2550,OG63238
2551,OG130250
2552,OG189969
2553,OG32158
2554,OG30531
2555,OG28693
2556,OG156675
2557,OG161422
2558,OG20304
2559,OG186959
2560,OG28688
2561,OG36387
2562,OG55221
2563,OG81895
2564,OG157661
2565,OG82149
2566,OG18878
2567,OG55207
2568,OG20177
2569,OG55321
2570,OG69309
2571,OG67736
2572,OG28677
2573,OG55200
2574,OG42605
2575,OG18073
2576,OG23352
2577,OG26451
2578,OG82023
2579,OG27608
2580,OG23660
2581,OG26708
2582,OG25964
2583,OG213321
2584,OG231800
2585,OG12746
2586,OG185284
2587,OG19753
2588,OG118437
2589,OG41588
2590,OG18905
2591,OG23818
2592,OG27020
2593,OG20187
2594,OG126228
2595,OG46199
2596,OG23431
2597,OG129913
2598,OG26171
2599,OG43797
2600,OG44895
2601,OG203598
2602,OG141151
2603,OG44791
2604,OG43194
2605,OG20173
2606,OG23717
2607,OG95461
2608,OG113769
2609,OG46333
2610,OG196686
2611,OG23716
2612,OG42462
2613,OG23712
2614,OG75522
2615,OG20313
2616,OG145741
2617,OG28672
2618,OG27253
2619,OG32716
2620,OG41617
2621,OG32345
2622,OG209811
2623,OG55335
2624,OG185189
2625,OG226365
2626,OG28628
2627,OG146438
2628,OG85277
2629,OG105813
2630,OG182702
2631,OG66904
2632,OG19340
2633,OG8223
2634,OG22264
2635,OG23484
2636,OG19075
2637,OG175961
2638,OG144444
2639,OG26538
2640,OG42600
2641,OG19386
2642,OG76271
2643,OG33543
2644,OG149347
2645,OG24208
2646,OG81670
2647,OG223215
2648,OG23736
2649,OG22795
2650,OG186635
2651,OG21982
2652,OG200028
2653,OG210875
2654,OG27569
2655,OG59211
2656,OG23633
2657,OG55295
2658,OG57355
2659,OG43177
2660,OG33487
2661,OG121146
2662,OG109047
2663,OG22781
2664,OG196424
2665,OG82938
2666,OG151617
2667,OG212595
2668,OG27616
2669,OG103454
2670,OG23401
2671,OG16537
2672,OG20226
2673,OG23447
2674,OG212709
2675,OG32388
2676,OG32182
2677,OG44853
2678,OG28635
2679,OG55346
2680,OG28642
2681,OG23815
2682,OG151089
2683,OG28662
2684,OG23770
2685,OG120968
2686,OG44792
2687,OG230561
2688,OG129841
2689,OG23745
2690,OG26861
2691,OG20234
2692,OG20419
2693,OG20028
2694,OG23426
2695,OG55281
2696,OG76737
2697,OG20146
2698,OG28719
2699,OG20417
2700,OG77629
2701,OG231355
2702,OG55194
2703,OG23701
2704,OG220773
2705,OG23510
2706,OG196454
2707,OG28634
2708,OG21815
2709,OG23769
2710,OG55292
2711,OG19944
2712,OG20429
2713,OG27034
2714,OG52718
2715,OG23409
2716,OG26996
2717,OG160910
2718,OG23779
2719,OG14093
2720,OG183578
2721,OG93248
2722,OG19796
2723,OG23581
2724,OG84469
2725,OG23556
2726,OG199488
2727,OG25387
2728,OG43352
2729,OG36386
2730,OG95799
2731,OG190863
2732,OG129856
2733,OG46200
2734,OG20330
2735,OG44795
2736,OG20207
2737,OG188009
2738,OG14335
2739,OG23689
2740,OG134430
2741,OG55257
2742,OG27553
2743,OG26587
2744,OG18065
2745,OG120831
2746,OG19678
2747,OG26458
2748,OG204726
2749,OG13517
2750,OG44810
2751,OG31829
2752,OG136939
2753,OG23519
2754,OG57381
2755,OG178567
2756,OG88517
2757,OG182165
2758,OG110272
2759,OG57307
2760,OG27857
2761,OG126106
2762,OG216050
2763,OG176554
2764,OG55280
2765,OG115414
2766,OG41571
2767,OG19486
2768,OG179421
2769,OG90364
2770,OG90059
2771,OG95755
2772,OG27585
2773,OG118065
2774,OG95939
2775,OG171333
2776,OG32686
2777,OG19657
2778,OG20193
2779,OG228872
2780,OG23584
2781,OG127806
2782,OG22945
2783,OG32366
2784,OG44799
2785,OG216198
2786,OG33579
2787,OG127744
2788,OG20290
2789,OG22939
2790,OG20203
2791,OG33508
2792,OG44890
2793,OG20241
2794,OG23329
2795,OG23708
2796,OG23654
2797,OG216022
2798,OG95157
2799,OG46275
2800,OG99282
2801,OG109323
2802,OG27042
2803,OG25382
2804,OG23646
2805,OG46295
2806,OG22611
2807,OG171819
2808,OG36772
2809,OG112789
2810,OG184699
2811,OG27498
2812,OG141508
2813,OG226816
2814,OG112129
2815,OG33518
2816,OG18775
2817,OG218455
2818,OG146333
2819,OG44817
2820,OG20358
2821,OG65471
2822,OG21793
2823,OG23666
2824,OG68203
2825,OG92382
2826,OG19417
2827,OG43180
2828,OG57368
2829,OG23376
2830,OG20218
2831,OG27500
2832,OG133364
2833,OG77093
2834,OG141633
2835,OG25294
2836,OG214392
2837,OG182849
2838,OG27642
2839,OG133494
2840,OG23445
2841,OG143587
2842,OG35657
2843,OG193649
2844,OG31652
2845,OG30354
2846,OG200316
2847,OG31996
2848,OG19495
2849,OG67555
2850,OG225582
2851,OG23018
2852,OG107966
2853,OG33448
2854,OG198108
2855,OG23525
2856,OG19905
2857,OG19878
2858,OG166797
2859,OG23419
2860,OG25673
2861,OG187022
2862,OG134886
2863,OG80820
2864,OG55344
2865,OG19774
2866,OG198221
2867,OG86869
2868,OG26593
2869,OG27064
2870,OG194530
2871,OG23293
2872,OG20175
2873,OG214562
2874,OG96383
2875,OG110555
2876,OG222674
2877,OG28656
2878,OG217978
2879,OG183379
2880,OG20389
2881,OG10138
2882,OG20393
2883,OG20788
2884,OG23724
2885,OG137723
2886,OG20345
2887,OG30345
2888,OG111944
2889,OG32690
2890,OG118707
2891,OG101306
2892,OG25372
2893,OG104809
2894,OG27022
2895,OG69737
2896,OG27625
2897,OG83744
2898,OG183855
2899,OG23740
2900,OG32150
2901,OG72141
2902,OG44821
2903,OG59220
2904,OG175174
2905,OG23640
2906,OG184056
2907,OG20256
2908,OG222500
2909,OG23694
2910,OG183290
2911,OG100856
2912,OG27359
2913,OG23435
2914,OG42849
2915,OG23420
2916,OG70615
2917,OG26823
2918,OG26107
2919,OG46282
2920,OG74837
2921,OG20424
2922,OG72566
2923,OG143576
2924,OG128151
2925,OG26487
2926,OG219857
2927,OG18934
2928,OG32721
2929,OG130609
2930,OG27531
2931,OG55312
2932,OG28640
2933,OG188588
2934,OG23466
2935,OG27492
2936,OG96769
2937,OG158288
2938,OG28631
2939,OG97954
2940,OG212508
2941,OG117204
2942,OG20151
2943,OG23494
2944,OG156897
2945,OG33498
2946,OG31810
2947,OG26193
2948,OG211993
2949,OG23726
2950,OG21947
2951,OG153993
2952,OG169558
2953,OG57295
2954,OG23607
2955,OG89371
2956,OG103808
2957,OG44815
2958,OG75811
2959,OG91148
2960,OG226867
2961,OG10930
2962,OG22471
2963,OG28630
2964,OG173018
2965,OG55271
2966,OG139537
2967,OG46338
2968,OG41586
2969,OG100374
2970,OG23688
2971,OG142864
2972,OG21752
2973,OG23006
2974,OG32702
2975,OG46292
2976,OG26437
2977,OG169579
2978,OG24253
2979,OG23645
2980,OG132817
2981,OG146266
2982,OG36770
2983,OG55285
2984,OG21788
2985,OG71304
2986,OG172326
2987,OG115261
2988,OG26704
2989,OG97036
2990,OG20263
2991,OG173042
2992,OG214293
2993,OG32708
2994,OG86993
2995,OG44842
2996,OG116026
2997,OG23322
2998,OG20244
2999,OG159722
3000,OG218756
3001,OG19504
3002,OG23523
3003,OG26431
3004,OG168419
3005,OG23491
3006,OG146173
3007,OG23473
3008,OG21782
3009,OG26463
3010,OG19534
3011,OG84249
3012,OG20278
3013,OG20373
3014,OG170109
3015,OG35180
3016,OG55302
3017,OG120741
3018,OG230086
3019,OG23703
3020,OG225751
3021,OG20157
3022,OG233560
3023,OG44823
3024,OG20158
3025,OG127426
3026,OG20325
3027,OG188575
3028,OG112634
3029,OG44793
3030,OG90512
3031,OG23337
3032,OG44836
3033,OG23627
3034,OG27052
3035,OG23374
3036,OG127262
3037,OG23425
3038,OG109081
3039,OG31621
3040,OG28621
3041,OG27044
3042,OG181854
3043,OG100922
3044,OG23465
3045,OG28714
3046,OG87174
3047,OG20337
3048,OG169214
3049,OG164451
3050,OG20133
3051,OG23391
3052,OG27593
3053,OG71955
3054,OG23526
3055,OG85901
3056,OG55282
3057,OG59218
3058,OG126373
3059,OG88286
3060,OG43972
3061,OG23658
3062,OG23517
3063,OG19502
3064,OG33491
3065,OG28668
3066,OG23514
3067,OG23403
3068,OG19433
3069,OG214096
3070,OG33569
3071,OG134695
3072,OG104440
3073,OG20277
3074,OG23316
3075,OG66677
3076,OG35664
3077,OG190749
3078,OG76282
3079,OG27501
3080,OG142916
3081,OG213067
3082,OG28655
3083,OG143602
3084,OG221767
3085,OG44843
3086,OG72623
3087,OG107078
3088,OG19442
3089,OG26012
3090,OG68306
3091,OG67786
3092,OG23302
3093,OG56450
3094,OG27048
3095,OG55242
3096,OG177321
3097,OG46343
3098,OG151224
3099,OG28622
3100,OG26477
3101,OG108465
3102,OG215642
3103,OG221850
3104,OG123069
3105,OG36382
3106,OG83877
3107,OG44864
3108,OG76859
3109,OG23695
3110,OG57370
3111,OG20206
3112,OG20240
3113,OG19528
3114,OG122666
3115,OG22848
3116,OG27540
3117,OG164048
3118,OG43974
3119,OG186091
3120,OG23010
3121,OG20235
3122,OG18734
3123,OG155226
3124,OG55218
3125,OG86995
3126,OG213699
3127,OG77299
3128,OG131691
3129,OG194648
3130,OG199958
3131,OG20171
3132,OG57351
3133,OG20357
3134,OG220478
3135,OG191262
3136,OG32704
3137,OG104536
3138,OG69613
3139,OG22465
3140,OG181516
3141,OG10710
3142,OG111744
3143,OG140219
3144,OG55213
3145,OG44840
3146,OG183179
3147,OG138897
3148,OG32724
3149,OG27771
3150,OG218856
3151,OG19507
3152,OG174980
3153,OG129170
3154,OG41576
3155,OG68842
3156,OG28675
3157,OG93316
3158,OG166344
3159,OG19057
3160,OG198617
3161,OG65880
3162,OG83836
3163,OG35660
3164,OG72998
3165,OG23540
3166,OG23553
3167,OG27066
3168,OG20209
3169,OG27264
3170,OG16539
3171,OG55196
3172,OG20154
3173,OG23808
3174,OG16456
3175,OG153910
3176,OG23516
3177,OG20153
3178,OG102770
3179,OG33516
3180,OG27060
3181,OG134285
3182,OG107356
3183,OG182356
3184,OG205953
3185,OG27509
3186,OG23321
3187,OG56453
3188,OG55237
3189,OG29439
3190,OG224462
3191,OG172715
3192,OG188833
3193,OG23612
3194,OG44879
3195,OG23406
3196,OG33444
3197,OG81550
3198,OG159597
3199,OG42874
3200,OG157972
3201,OG57283
3202,OG26819
3203,OG41616
3204,OG170468
3205,OG32362
3206,OG57337
3207,OG187478
3208,OG154172
3209,OG23303
3210,OG68368
3211,OG153652
3212,OG35670
3213,OG93110
3214,OG23459
3215,OG21706
3216,OG17809
3217,OG42595
3218,OG85086
3219,OG39288
3220,OG19837
3221,OG33534
3222,OG192234
3223,OG20352
3224,OG128555
3225,OG57382
3226,OG31146
3227,OG42617
3228,OG80576
3229,OG74919
3230,OG18769
3231,OG42843
3232,OG44798
3233,OG26915
3234,OG20336
3235,OG23752
3236,OG23822
3237,OG20295
3238,OG41749
3239,OG78380
3240,OG32203
3241,OG56446
3242,OG42575
3243,OG27355
3244,OG55287
3245,OG25830
3246,OG55324
3247,OG27546
3248,OG148829
3249,OG55253
3250,OG18926
3251,OG8105
3252,OG20335
3253,OG122136
3254,OG84513
3255,OG219510
3256,OG36372
3257,OG57373
3258,OG104910
3259,OG65587
3260,OG20202
3261,OG228780
3262,OG210986
3263,OG82252
3264,OG22700
3265,OG111175
3266,OG28681
3267,OG35272
3268,OG55239
3269,OG23011
3270,OG18875
3271,OG17829
3272,OG27636
3273,OG128110
3274,OG26397
3275,OG81934
3276,OG27538
3277,OG20297
3278,OG45955
3279,OG181835
3280,OG23608
3281,OG42547
3282,OG228344
3283,OG151129
3284,OG20302
3285,OG193516
3286,OG44870
3287,OG76670
3288,OG19908
3289,OG23547
3290,OG186906
3291,OG183799
3292,OG23504
3293,OG32722
3294,OG43190
3295,OG13914
3296,OG168929
3297,OG98687
3298,OG23705
3299,OG23616
3300,OG42844
3301,OG23684
3302,OG26188
3303,OG39401
3304,OG92535
3305,OG66142
3306,OG86682
3307,OG27483
3308,OG197285
3309,OG28633
3310,OG55306
3311,OG161270
3312,OG43933
3313,OG23384
3314,OG158301
3315,OG55265
3316,OG157505
3317,OG82159
3318,OG71503
3319,OG23687
3320,OG212529
3321,OG20189
3322,OG23792
3323,OG35678
3324,OG20387
3325,OG232259
3326,OG192363
3327,OG55308
3328,OG177193
3329,OG101507
3330,OG118507
3331,OG31610
3332,OG25238
3333,OG44845
3334,OG20402
3335,OG108339
3336,OG163648
3337,OG23511
3338,OG20301
3339,OG127359
3340,OG191479
3341,OG124202
3342,OG19652
3343,OG30433
3344,OG28666
3345,OG20106
3346,OG27590
3347,OG27132
3348,OG112470
3349,OG23363
3350,OG26555
3351,OG20254
3352,OG90966
3353,OG163291
3354,OG78551
3355,OG28689
3356,OG109193
3357,OG27487
3358,OG31614
3359,OG17914
3360,OG225774
3361,OG224159
3362,OG181069
3363,OG23404
3364,OG122737
3365,OG44781
3366,OG210384
3367,OG141272
3368,OG20215
3369,OG204108
3370,OG116174
3371,OG160965
3372,OG198782
3373,OG64988
3374,OG201556
3375,OG156995
3376,OG163948
3377,OG23604
3378,OG27054
3379,OG27394
3380,OG66427
3381,OG23567
3382,OG105170
3383,OG130929
3384,OG132581
3385,OG44790
3386,OG55202
3387,OG184104
3388,OG18959
3389,OG26685
3390,OG23657
3391,OG20135
3392,OG175375
3393,OG18978
3394,OG19789
3395,OG100247
3396,OG23008
3397,OG20425
3398,OG26168
3399,OG19475
3400,OG19755
3401,OG62803
3402,OG23554
3403,OG222405
3404,OG24090
3405,OG44930
3406,OG86149
3407,OG121363
3408,OG23714
3409,OG29303
3410,OG22443
3411,OG41602
3412,OG217590
3413,OG20321
3414,OG27046
3415,OG57306
3416,OG28664
3417,OG22703
3418,OG204672
3419,OG43202
3420,OG104850
3421,OG23332
3422,OG22387
3423,OG33597
3424,OG107359
3425,OG42930
3426,OG214684
3427,OG143625
3428,OG55222
3429,OG128042
3430,OG225374
3431,OG27556
3432,OG197996
3433,OG26748
3434,OG13280
3435,OG135247
3436,OG85972
3437,OG26194
3438,OG223449
3439,OG84328
3440,OG148344
3441,OG27513
3442,OG28701
3443,OG26591
3444,OG23579
3445,OG169694
3446,OG209489
3447,OG216683
3448,OG32018
3449,OG26184
3450,OG44863
3451,OG33578
3452,OG232725
3453,OG85849
3454,OG118181
3455,OG25465
3456,OG44801
3457,OG139280
3458,OG189335
3459,OG175037
3460,OG20398
3461,OG44886
3462,OG23501
3463,OG112522
3464,OG44878
3465,OG27025
3466,OG14154
3467,OG179107
3468,OG73394
3469,OG22839
3470,OG22622
3471,OG23787
3472,OG218498
3473,OG162453
3474,OG65856
3475,OG87927
3476,OG146931
3477,OG27527
3478,OG27032
3479,OG165730
3480,OG23803
3481,OG20213
3482,OG136372
3483,OG119508
3484,OG23812
3485,OG77588
3486,OG26460
3487,OG20284
3488,OG20182
3489,OG28721
3490,OG146148
3491,OG204031
3492,OG39810
3493,OG55318
3494,OG226664
3495,OG27506
3496,OG44778
3497,OG20264
3498,OG69234
3499,OG103226
3500,OG23513
3501,OG23421
3502,OG209645
3503,OG216516
3504,OG19361
3505,OG22813
3506,OG23698
3507,OG234024
3508,OG19434
3509,OG20310
3510,OG23668
3511,OG22837
3512,OG20210
3513,OG112304
3514,OG17717
3515,OG20316
3516,OG213013
3517,OG98647
3518,OG27631
3519,OG27057
3520,OG26455
3521,OG158231
3522,OG26196
3523,OG23555
3524,OG125381
3525,OG43339
3526,OG27548
3527,OG55320
3528,OG210446
3529,OG204641
3530,OG35175
3531,OG25680
3532,OG21773
3533,OG165613
3534,OG55216
3535,OG195110
3536,OG32699
3537,OG122325
3538,OG23449
3539,OG23507
3540,OG134552
3541,OG22446
3542,OG23557
3543,OG92695
3544,OG23453
3545,OG88901
3546,OG23709
3547,OG28703
3548,OG20229
3549,OG28708
3550,OG27499
3551,OG20306
3552,OG209457
3553,OG214137
3554,OG63685
3555,OG30753
3556,OG184371
3557,OG74723
3558,OG202182
3559,OG44786
3560,OG20308
3561,OG22942
3562,OG193634
3563,OG218705
3564,OG159185
3565,OG112600
3566,OG44794
3567,OG43172
3568,OG101256
3569,OG229770
3570,OG136804
3571,OG32531
3572,OG158099
3573,OG111751
3574,OG23619
3575,OG19949
3576,OG20159
3577,OG20279
3578,OG43354
3579,OG112927
3580,OG22113
3581,OG152276
3582,OG31221
3583,OG22617
3584,OG44800
3585,OG21810
3586,OG23550
3587,OG23531
3588,OG27858
3589,OG112445
3590,OG23310
3591,OG23299
3592,OG191691
3593,OG19194
3594,OG88219
3595,OG20363
3596,OG96061
3597,OG146660
3598,OG33526
3599,OG47442
3600,OG85660
3601,OG31232
3602,OG20347
3603,OG26610
3604,OG164222
3605,OG101478
3606,OG23436
3607,OG23451
3608,OG28632
3609,OG205226
3610,OG210201
3611,OG18771
3612,OG23785
3613,OG55284
3614,OG23014
3615,OG28649
3616,OG220922
3617,OG151342
3618,OG105716
3619,OG35652
3620,OG44925
3621,OG20160
