"locus"	"pdbid"	"qstart2"	"qend2"	"sstart2"	"send2"	"strain_type"	"p_value"
"YCR072C"	"5fl8-q-bundle1@q@270"	1	488	28	515	"dN_dS_max_gap_ratio_0.7"	NA
"YCR072C"	"5jcs-q-bundle1@q@271"	1	488	28	515	"dN_dS_max_gap_ratio_0.7"	NA
"YJL126W"	"4hg5@A@272"	1	304	4	307	"dN_dS_max_gap_ratio_0.7"	NA
"YPR018W"	"5jbm@A@273"	1	81	520	600	"dN_dS_max_gap_ratio_0.7"	NA
"YOR026W"	"1yfq@A@274"	1	341	1	341	"dN_dS_max_gap_ratio_0.7"	NA
"YNR010W"	"5sva@V@275"	1	85	65	149	"dN_dS_max_gap_ratio_0.7"	NA
"YNL151C"	"6eu1@Q@276"	1	89	34	122	"dN_dS_max_gap_ratio_0.7"	NA
"YBR275C"	"4bjs@B@277"	1	55	1857	1911	"dN_dS_max_gap_ratio_0.7"	NA
"YDL082W"	"5apo-L-bundle1@L@278"	1	194	2	195	"dN_dS_max_gap_ratio_0.7"	NA
"YIL144W"	"5tcs@A@279"	200	261	621	682	"dN_dS_max_gap_ratio_0.7"	NA
"YHR042W"	"2bf4@A@280"	1	645	47	691	"dN_dS_max_gap_ratio_0.7"	NA
"YHR042W"	"2bf4@B@281"	1	645	47	691	"dN_dS_max_gap_ratio_0.7"	NA
"YDR460W"	"5oqj@3@282"	1	138	8	145	"dN_dS_max_gap_ratio_0.7"	NA
"YDR311W"	"5oqm@1@283"	1	121	1	121	"dN_dS_max_gap_ratio_0.7"	NA
"YDR311W"	"5oqm@1@284"	389	491	537	639	"dN_dS_max_gap_ratio_0.7"	NA
"YER083C"	"3zs9@D@285"	1	35	4	38	"dN_dS_max_gap_ratio_0.7"	NA
"YPL190C"	"2xnr@A@286"	2	75	329	402	"dN_dS_max_gap_ratio_0.7"	NA
"YGL122C"	"3lcn@B@287"	1	97	4	100	"dN_dS_max_gap_ratio_0.7"	NA
"YKL129C"	"1ruw@A@288"	1	69	1121	1189	"dN_dS_max_gap_ratio_0.7"	NA
"YNL092W"	"5x62@B@289"	1	387	9	395	"dN_dS_max_gap_ratio_0.7"	NA
"YOR326W"	"1n2d@C@290"	1	48	806	853	"dN_dS_max_gap_ratio_0.7"	NA
"YOR326W"	"1m46@B@291"	1	25	854	878	"dN_dS_max_gap_ratio_0.7"	NA
"YGR206W"	"2p22@D@292"	2	79	4	81	"dN_dS_max_gap_ratio_0.7"	NA
"YEL021W"	"3gdk@A@293"	1	260	3	262	"dN_dS_max_gap_ratio_0.7"	NA
"YEL021W"	"3gdk@B@294"	1	260	3	262	"dN_dS_max_gap_ratio_0.7"	NA
"YIL104C"	"2k8q@A@295"	2	134	2	134	"dN_dS_max_gap_ratio_0.7"	NA
"YJL140W"	"1pqv@D@296"	30	135	116	221	"dN_dS_max_gap_ratio_0.7"	NA
"YJL050W"	"2xgj@B@297"	514	777	810	1073	"dN_dS_max_gap_ratio_0.7"	NA
"YAR042W"	"5h28@A@298"	1	263	12	274	"dN_dS_max_gap_ratio_0.7"	NA
"YMR228W"	"1i4w@A@299"	1	322	4	325	"dN_dS_max_gap_ratio_0.7"	NA
"YHR053C"	"1aqr@A@300"	1	40	9	48	"dN_dS_max_gap_ratio_0.7"	NA
"YHR053C"	"1aoo@A@301"	1	40	9	48	"dN_dS_max_gap_ratio_0.7"	NA
"YHR053C"	"1aqs@A@302"	1	40	9	48	"dN_dS_max_gap_ratio_0.7"	NA
"YHR053C"	"1aqq@A@303"	1	40	9	48	"dN_dS_max_gap_ratio_0.7"	NA
"YHR053C"	"1fmy@A@304"	1	40	9	48	"dN_dS_max_gap_ratio_0.7"	NA
"YCR039C"	"1yrn@B@305"	1	78	128	205	"dN_dS_max_gap_ratio_0.7"	NA
"YCR039C"	"1akh@B@306"	1	78	128	205	"dN_dS_max_gap_ratio_0.7"	NA
"YCR039C"	"1mnm@C@307"	1	77	113	189	"dN_dS_max_gap_ratio_0.7"	NA
"YML110C"	"4obx@A@308"	1	235	73	307	"dN_dS_max_gap_ratio_0.7"	NA
"YML110C"	"4obx@B@309"	1	235	73	307	"dN_dS_max_gap_ratio_0.7"	NA
"YML110C"	"4obx@C@310"	1	235	73	307	"dN_dS_max_gap_ratio_0.7"	NA
"YML110C"	"4obx@D@311"	1	235	73	307	"dN_dS_max_gap_ratio_0.7"	NA
"YDR194C"	"3i5x@A@312"	1	509	88	596	"dN_dS_max_gap_ratio_0.7"	NA
"YPR023C"	"2k3x@A@313"	1	113	1	113	"dN_dS_max_gap_ratio_0.7"	NA
"YBR245C"	"2y9z@A@314"	1	287	789	1075	"dN_dS_max_gap_ratio_0.7"	NA
"YDR374C"	"4rcm@A@315"	2	164	141	303	"dN_dS_max_gap_ratio_0.7"	NA
"YMR146C"	"3zwl@D@316"	11	352	1	342	"dN_dS_max_gap_ratio_0.7"	NA
"YNR024W"	"5vzj@L@317"	1	29	90	118	"dN_dS_max_gap_ratio_0.7"	NA
"YLR025W"	"5fd9@A@318"	1	125	18	142	"dN_dS_max_gap_ratio_0.7"	NA
"YDR325W"	"5oqq@B@319"	480	824	567	911	"dN_dS_max_gap_ratio_0.7"	NA
"YLR193C"	"4xiz@A@320"	1	170	1	170	"dN_dS_max_gap_ratio_0.7"	NA
"YLR193C"	"4xiz@B@321"	1	170	1	170	"dN_dS_max_gap_ratio_0.7"	NA
"YBR079C"	"4u1c@A@322"	1	271	225	495	"dN_dS_max_gap_ratio_0.7"	NA
"YIR009W"	"6exn@Y@323"	1	87	24	110	"dN_dS_max_gap_ratio_0.7"	NA
"YLR182W"	"2xfv@A@324"	1	108	2	109	"dN_dS_max_gap_ratio_0.7"	NA
"YLR182W"	"2xfv@B@325"	1	108	2	109	"dN_dS_max_gap_ratio_0.7"	NA
"YOR021C"	"5h5f@A@326"	20	224	2	206	"dN_dS_max_gap_ratio_0.7"	NA
"YIL051C"	"3quw@A@327"	1	125	20	144	"dN_dS_max_gap_ratio_0.7"	NA
"YDR064W"	"6fai@N@328"	1	150	2	151	"dN_dS_max_gap_ratio_0.7"	NA
"YMR167W"	"4fmn@A@329"	1	265	505	769	"dN_dS_max_gap_ratio_0.7"	NA
"YCL024W"	"3ost@A@330"	1	119	918	1036	"dN_dS_max_gap_ratio_0.7"	NA
"YPL016W"	"2li6@A@331"	1	116	390	505	"dN_dS_max_gap_ratio_0.7"	NA
"YFR033C"	"3cx5@F@332"	1	74	74	147	"dN_dS_max_gap_ratio_0.7"	NA
"YFR033C"	"3cx5@Q@333"	1	74	74	147	"dN_dS_max_gap_ratio_0.7"	NA
"YLR362W"	"1x9x@A@334"	1	62	22	83	"dN_dS_max_gap_ratio_0.7"	NA
"YLR362W"	"1x9x@B@335"	1	62	22	83	"dN_dS_max_gap_ratio_0.7"	NA
"YLR045C"	"4u3j@C@336"	1	241	319	559	"dN_dS_max_gap_ratio_0.7"	NA
"YJR010W"	"1j70@A@337"	2	512	1	511	"dN_dS_max_gap_ratio_0.7"	NA
"YJR010W"	"1j70@B@338"	2	512	1	511	"dN_dS_max_gap_ratio_0.7"	NA
"YJR010W"	"1j70@C@339"	1	511	1	511	"dN_dS_max_gap_ratio_0.7"	NA
"YPR167C"	"2oq2@C@340"	1	257	1	257	"dN_dS_max_gap_ratio_0.7"	NA
"YPR052C"	"1j5n@A@341"	1	93	1	93	"dN_dS_max_gap_ratio_0.7"	NA
"YPR052C"	"1lwm@A@342"	1	93	1	93	"dN_dS_max_gap_ratio_0.7"	NA
"YPR052C"	"1cg7@A@343"	1	93	1	93	"dN_dS_max_gap_ratio_0.7"	NA
"YNL142W"	"5aex@A@344"	1	456	2	457	"dN_dS_max_gap_ratio_0.7"	NA
"YNL142W"	"5aex@B@345"	1	456	2	457	"dN_dS_max_gap_ratio_0.7"	NA
"YNL142W"	"5aex@C@346"	1	456	2	457	"dN_dS_max_gap_ratio_0.7"	NA
"YNL142W"	"5aex@E@347"	1	456	2	457	"dN_dS_max_gap_ratio_0.7"	NA
"YNL142W"	"5aex@F@348"	1	456	2	457	"dN_dS_max_gap_ratio_0.7"	NA
"YOL135C"	"1yke@A@349"	1	98	108	205	"dN_dS_max_gap_ratio_0.7"	NA
"YOL135C"	"1yke@C@350"	1	98	108	205	"dN_dS_max_gap_ratio_0.7"	NA
"YHR058C"	"3j1o@N@351"	1	25	166	190	"dN_dS_max_gap_ratio_0.7"	NA
"YOR174W"	"5sva@T@352"	1	91	37	127	"dN_dS_max_gap_ratio_0.7"	NA
"YGL127C"	"3fbn@B@353"	1	94	14	107	"dN_dS_max_gap_ratio_0.7"	NA
"YGL127C"	"3fbn@D@354"	1	94	14	107	"dN_dS_max_gap_ratio_0.7"	NA
"YHR041C"	"4gwp@F@355"	1	209	2	210	"dN_dS_max_gap_ratio_0.7"	NA
"YMR112C"	"4gwp@A@356"	1	112	20	131	"dN_dS_max_gap_ratio_0.7"	NA
"YOL040C"	"6fai@P@357"	1	127	16	142	"dN_dS_max_gap_ratio_0.7"	NA
"YOL111C"	"4a20@A@358"	1	80	72	151	"dN_dS_max_gap_ratio_0.7"	NA
"YOL111C"	"3lku@F@359"	1	54	3	56	"dN_dS_max_gap_ratio_0.7"	NA
"YMR190C"	"1d8b@A@360"	1	81	1271	1351	"dN_dS_max_gap_ratio_0.7"	NA
"YGL201C"	"3jc6@6@361"	1	99	97	195	"dN_dS_max_gap_ratio_0.7"	NA
"YAL030W"	"3b5n@A@362"	2	61	27	86	"dN_dS_max_gap_ratio_0.7"	NA
"YMR043W"	"1mnm@A@363"	1	85	15	99	"dN_dS_max_gap_ratio_0.7"	NA
"YDR013W"	"3jc6@A@364"	1	208	1	208	"dN_dS_max_gap_ratio_0.7"	NA
"YDL056W"	"1bm8@A@365"	1	99	4	102	"dN_dS_max_gap_ratio_0.7"	NA
"YAR007C"	"1ynx@A@366"	1	114	181	294	"dN_dS_max_gap_ratio_0.7"	NA
"YNL064C"	"5vso@A@367"	6	75	1	70	"dN_dS_max_gap_ratio_0.7"	NA
"YAR015W"	"1obg@A@368"	1	305	2	306	"dN_dS_max_gap_ratio_0.7"	NA
"YGR287C"	"3aj7@A@369"	1	586	4	589	"dN_dS_max_gap_ratio_0.7"	NA
"YDR254W"	"4je3@B@370"	1	77	374	450	"dN_dS_max_gap_ratio_0.7"	NA
"YOL010W"	"5tzs@h@371"	1	355	7	361	"dN_dS_max_gap_ratio_0.7"	NA
"YNL006W"	"6emk@B@372"	1	300	3	302	"dN_dS_max_gap_ratio_0.7"	NA
"YNL006W"	"6emk@D@373"	1	300	3	302	"dN_dS_max_gap_ratio_0.7"	NA
"YHR183W"	"2p4q@A@374"	1	476	1	476	"dN_dS_max_gap_ratio_0.7"	NA
"YDR378C"	"4c92@F@375"	1	77	10	86	"dN_dS_max_gap_ratio_0.7"	NA
"YBL026W"	"4c92@B@376"	12	105	2	95	"dN_dS_max_gap_ratio_0.7"	NA
"YHR081W"	"4wfc@B@377"	1	118	3	120	"dN_dS_max_gap_ratio_0.7"	NA
"YLR438C-A"	"4n0a@A@378"	1	80	1	80	"dN_dS_max_gap_ratio_0.7"	NA
"YLR438C-A"	"4n0a@B@379"	1	80	1	80	"dN_dS_max_gap_ratio_0.7"	NA
"YLR451W"	"2er8@A@380"	1	68	32	99	"dN_dS_max_gap_ratio_0.7"	NA
"YLR451W"	"2er8@D@381"	1	68	32	99	"dN_dS_max_gap_ratio_0.7"	NA
"YLR344W"	"2ww9@L@382"	1	127	1	127	"dN_dS_max_gap_ratio_0.7"	NA
"YDL208W"	"2lbx@A@383"	1	121	36	156	"dN_dS_max_gap_ratio_0.7"	NA
"YDR435C"	"1rjd@A@384"	1	327	2	328	"dN_dS_max_gap_ratio_0.7"	NA
"YDR435C"	"1rjd@B@385"	1	327	2	328	"dN_dS_max_gap_ratio_0.7"	NA
"YDR435C"	"1rjd@C@386"	1	327	2	328	"dN_dS_max_gap_ratio_0.7"	NA
"YDR499W"	"5omd@A@387"	2	61	73	132	"dN_dS_max_gap_ratio_0.7"	NA
"YLR072W"	"5yqr@A@388"	161	268	161	268	"dN_dS_max_gap_ratio_0.7"	NA
"YML054C"	"3ks0@A@389"	1	92	86	177	"dN_dS_max_gap_ratio_0.7"	NA
"YML054C"	"3ks0@B@390"	1	92	86	177	"dN_dS_max_gap_ratio_0.7"	NA
"YDR540C"	"5cog@B@391"	1	169	2	170	"dN_dS_max_gap_ratio_0.7"	NA
"YBR199W"	"5a07@A@392"	1	395	70	464	"dN_dS_max_gap_ratio_0.7"	NA
"YJR057W"	"3tmk@A@393"	1	216	1	216	"dN_dS_max_gap_ratio_0.7"	NA
"YJR057W"	"3tmk@B@394"	1	216	1	216	"dN_dS_max_gap_ratio_0.7"	NA
"YJR057W"	"3tmk@F@395"	1	216	1	216	"dN_dS_max_gap_ratio_0.7"	NA
"YCL059C"	"4qmf@B@396"	1	175	38	212	"dN_dS_max_gap_ratio_0.7"	NA
"YBL098W"	"4j34@B@397"	2	390	1	389	"dN_dS_max_gap_ratio_0.7"	NA
"YLR191W"	"1jqq@B@398"	5	82	299	376	"dN_dS_max_gap_ratio_0.7"	NA
"YDL087C"	"5uz5@H@399"	1	46	39	84	"dN_dS_max_gap_ratio_0.7"	NA
"YDR454C"	"1ex7@A@400"	1	186	2	187	"dN_dS_max_gap_ratio_0.7"	NA
"YHR135C"	"5x18@A@401"	1	294	62	355	"dN_dS_max_gap_ratio_0.7"	NA
"YHR135C"	"5x18@B@402"	1	294	62	355	"dN_dS_max_gap_ratio_0.7"	NA
"YJR121W"	"2wpd@E@403"	1	473	39	511	"dN_dS_max_gap_ratio_0.7"	NA
"YKL025C"	"4cyk@A@404"	1	41	1	41	"dN_dS_max_gap_ratio_0.7"	NA
"YGL018C"	"3uo3@A@405"	1	174	8	181	"dN_dS_max_gap_ratio_0.7"	NA
"YPL151C"	"6bk8@D@406"	1	359	93	451	"dN_dS_max_gap_ratio_0.7"	NA
"YPR133C"	"3o8z@A@407"	5	152	148	295	"dN_dS_max_gap_ratio_0.7"	NA
"YDR513W"	"3d4m@A@408"	1	109	35	143	"dN_dS_max_gap_ratio_0.7"	NA
"YGL147C"	"5h4p-H-bundle1@H@409"	1	191	1	191	"dN_dS_max_gap_ratio_0.7"	NA
"YPL135W"	"5tre@a@410"	5	142	28	165	"dN_dS_max_gap_ratio_0.7"	NA
"YPL135W"	"5tre@b@411"	5	142	28	165	"dN_dS_max_gap_ratio_0.7"	NA
"YPL135W"	"5tre@c@412"	5	142	28	165	"dN_dS_max_gap_ratio_0.7"	NA
"YPL135W"	"5tre@d@413"	5	142	28	165	"dN_dS_max_gap_ratio_0.7"	NA
"YPL135W"	"5tre@e@414"	5	142	28	165	"dN_dS_max_gap_ratio_0.7"	NA
"YPL135W"	"5tre@f@415"	5	142	28	165	"dN_dS_max_gap_ratio_0.7"	NA
"YPL135W"	"5tre@g@416"	5	142	28	165	"dN_dS_max_gap_ratio_0.7"	NA
"YPL135W"	"5tre@h@417"	5	142	28	165	"dN_dS_max_gap_ratio_0.7"	NA
"YPL135W"	"5tre@i@418"	5	142	28	165	"dN_dS_max_gap_ratio_0.7"	NA
"YPL135W"	"5tre@j@419"	5	142	28	165	"dN_dS_max_gap_ratio_0.7"	NA
"YPL135W"	"5tre@k@420"	5	142	28	165	"dN_dS_max_gap_ratio_0.7"	NA
"YPL135W"	"5tre@l@421"	5	142	28	165	"dN_dS_max_gap_ratio_0.7"	NA
"YPL135W"	"5tre@m@422"	5	142	28	165	"dN_dS_max_gap_ratio_0.7"	NA
"YPL135W"	"5tre@n@423"	5	142	28	165	"dN_dS_max_gap_ratio_0.7"	NA
"YPL135W"	"5tre@o@424"	5	142	28	165	"dN_dS_max_gap_ratio_0.7"	NA
"YPL135W"	"5tre@p@425"	5	142	28	165	"dN_dS_max_gap_ratio_0.7"	NA
"YPL135W"	"5tre@q@426"	5	142	28	165	"dN_dS_max_gap_ratio_0.7"	NA
"YPL135W"	"5tre@r@427"	5	142	28	165	"dN_dS_max_gap_ratio_0.7"	NA
"YPL135W"	"5tre@s@428"	5	142	28	165	"dN_dS_max_gap_ratio_0.7"	NA
"YPL135W"	"5tre@t@429"	5	142	28	165	"dN_dS_max_gap_ratio_0.7"	NA
"YPL135W"	"5tre@u@430"	5	142	28	165	"dN_dS_max_gap_ratio_0.7"	NA
"YPL135W"	"5tre@v@431"	5	142	28	165	"dN_dS_max_gap_ratio_0.7"	NA
"YPL135W"	"5tre@w@432"	5	142	28	165	"dN_dS_max_gap_ratio_0.7"	NA
"YPL135W"	"5tre@x@433"	5	142	28	165	"dN_dS_max_gap_ratio_0.7"	NA
"YJL124C"	"4c92@A@434"	1	130	43	172	"dN_dS_max_gap_ratio_0.7"	NA
"YIR005W"	"5gm6-V-bundle1@V@435"	1	128	2	129	"dN_dS_max_gap_ratio_0.7"	NA
"YNL265C"	"3ggz@D@436"	1	188	5	192	"dN_dS_max_gap_ratio_0.7"	NA
"YPR143W"	"6c0f@w@437"	1	70	174	243	"dN_dS_max_gap_ratio_0.7"	NA
"YIL033C"	"3of1@A@438"	1	246	171	416	"dN_dS_max_gap_ratio_0.7"	NA
"YEL027W"	"6c6l@H@439"	1	160	1	160	"dN_dS_max_gap_ratio_0.7"	NA
"YEL027W"	"6c6l@K@440"	1	160	1	160	"dN_dS_max_gap_ratio_0.7"	NA
"YGL090W"	"1z56@A@441"	1	77	159	235	"dN_dS_max_gap_ratio_0.7"	NA
"YKL024C"	"1ukz@A@442"	1	196	9	204	"dN_dS_max_gap_ratio_0.7"	NA
"YMR061W"	"2l9b@B@443"	1	40	630	669	"dN_dS_max_gap_ratio_0.7"	NA
"YIL162W"	"4eqv@A@444"	1	509	24	532	"dN_dS_max_gap_ratio_0.7"	NA
"YIL162W"	"4eqv@B@445"	1	509	24	532	"dN_dS_max_gap_ratio_0.7"	NA
"YIL162W"	"4eqv@C@446"	1	509	24	532	"dN_dS_max_gap_ratio_0.7"	NA
"YIL162W"	"4eqv@D@447"	1	509	24	532	"dN_dS_max_gap_ratio_0.7"	NA
"YIL162W"	"4eqv@E@448"	1	509	24	532	"dN_dS_max_gap_ratio_0.7"	NA
"YIL162W"	"4eqv@F@449"	1	509	24	532	"dN_dS_max_gap_ratio_0.7"	NA
"YIL162W"	"4eqv@G@450"	1	509	24	532	"dN_dS_max_gap_ratio_0.7"	NA
"YIL162W"	"4eqv@H@451"	1	509	24	532	"dN_dS_max_gap_ratio_0.7"	NA
"YGR009C"	"3b5n@C@452"	3	69	433	499	"dN_dS_max_gap_ratio_0.7"	NA
"YGR009C"	"3b5n@G@453"	3	69	433	499	"dN_dS_max_gap_ratio_0.7"	NA
"YGR009C"	"3b5n@D@454"	3	64	589	650	"dN_dS_max_gap_ratio_0.7"	NA
"YNL244C"	"3j81@m@455"	1	90	19	108	"dN_dS_max_gap_ratio_0.7"	NA
"YJL153C"	"1p1j@A@456"	1	525	9	533	"dN_dS_max_gap_ratio_0.7"	NA
"YGR116W"	"5vkl@A@457"	1	202	1250	1451	"dN_dS_max_gap_ratio_0.7"	NA
"YGR116W"	"3psf@A@458"	797	826	1219	1248	"dN_dS_max_gap_ratio_0.7"	NA
"YGR116W"	"3oak@C@459"	7	27	239	259	"dN_dS_max_gap_ratio_0.7"	NA
"YML030W"	"5nf8@A@460"	1	159	1	159	"dN_dS_max_gap_ratio_0.7"	NA
"YML030W"	"5nf8@B@461"	1	159	1	159	"dN_dS_max_gap_ratio_0.7"	NA
"YDR091C"	"4crm@P@462"	1	608	1	608	"dN_dS_max_gap_ratio_0.7"	NA
"YLR347C"	"3nd2@A@463"	1	861	1	861	"dN_dS_max_gap_ratio_0.7"	NA
"YPR041W"	"2ful@A@464"	5	160	241	396	"dN_dS_max_gap_ratio_0.7"	NA
"YPR016C"	"3jct-y-bundle1@y@465"	1	244	1	244	"dN_dS_max_gap_ratio_0.7"	NA
"YEL034W"	"3er0@A@466"	1	146	12	157	"dN_dS_max_gap_ratio_0.7"	NA
"YOL139C"	"1ap8@A@467"	1	213	1	213	"dN_dS_max_gap_ratio_0.7"	NA
"YER025W"	"4zgn@B@468"	1	103	423	525	"dN_dS_max_gap_ratio_0.7"	NA
"YNL113W"	"6eu1@K@469"	1	104	39	142	"dN_dS_max_gap_ratio_0.7"	NA
"YGL048C"	"5mpc-J-bundle1@J@470"	1	393	13	405	"dN_dS_max_gap_ratio_0.7"	NA
"YPL237W"	"3j81@l@471"	1	17	127	143	"dN_dS_max_gap_ratio_0.7"	NA
"YKL144C"	"6eu0@G@472"	1	212	1	212	"dN_dS_max_gap_ratio_0.7"	NA
"YBL028C"	"3jct-z-bundle1@z@473"	1	55	2	56	"dN_dS_max_gap_ratio_0.7"	NA
"YDR170C"	"4oiy@A@474"	3	189	824	1010	"dN_dS_max_gap_ratio_0.7"	NA
"YHR010W"	"5h4p-Z-bundle2@Z@475"	1	135	2	136	"dN_dS_max_gap_ratio_0.7"	NA
"YDL084W"	"5sup@A@476"	1	383	62	444	"dN_dS_max_gap_ratio_0.7"	NA
"YDL084W"	"5sup@B@477"	1	383	62	444	"dN_dS_max_gap_ratio_0.7"	NA
"YOR126C"	"3mil@A@478"	1	238	1	238	"dN_dS_max_gap_ratio_0.7"	NA
"YOR126C"	"3mil@B@479"	1	238	1	238	"dN_dS_max_gap_ratio_0.7"	NA
"YMR099C"	"2ciq@A@480"	1	287	2	288	"dN_dS_max_gap_ratio_0.7"	NA
"YHR171W"	"3vh3@A@481"	2	320	295	613	"dN_dS_max_gap_ratio_0.7"	NA
"YHR171W"	"3t7g@A@482"	1	286	3	288	"dN_dS_max_gap_ratio_0.7"	NA
"YBR111W-A"	"4wa6@B@483"	1	96	1	96	"dN_dS_max_gap_ratio_0.7"	NA
"YPL081W"	"6fai@J@484"	1	185	2	186	"dN_dS_max_gap_ratio_0.7"	NA
"YNR032C-A"	"1m94@A@485"	1	73	1	73	"dN_dS_max_gap_ratio_0.7"	NA
"YCR084C"	"3vp8@B@486"	1	80	2	81	"dN_dS_max_gap_ratio_0.7"	NA
"YOR207C"	"6eu3@B@487"	1	1114	36	1149	"dN_dS_max_gap_ratio_0.7"	NA
"YLR306W"	"3o2u@A@488"	3	190	1	188	"dN_dS_max_gap_ratio_0.7"	NA
"YMR078C"	"5okc@I@489"	1	27	715	741	"dN_dS_max_gap_ratio_0.7"	NA
"YBR249C"	"1hfb@C@490"	1	348	23	370	"dN_dS_max_gap_ratio_0.7"	NA
"YGL070C"	"1twf@I@491"	1	122	1	122	"dN_dS_max_gap_ratio_0.7"	NA
"YJL034W"	"3qfu@A@492"	1	379	48	426	"dN_dS_max_gap_ratio_0.7"	NA
"YJL034W"	"3h0x@A@493"	2	150	438	586	"dN_dS_max_gap_ratio_0.7"	NA
"YLR080W"	"2a6w@B@494"	1	219	54	272	"dN_dS_max_gap_ratio_0.7"	NA
"YBL047C"	"2g3q@A@495"	1	43	1339	1381	"dN_dS_max_gap_ratio_0.7"	NA
"YMR072W"	"5jh0@A@496"	1	156	27	182	"dN_dS_max_gap_ratio_0.7"	NA
"YPL046C"	"1hv2@A@497"	1	99	1	99	"dN_dS_max_gap_ratio_0.7"	NA
"YBL078C"	"3rui@B@498"	1	113	4	116	"dN_dS_max_gap_ratio_0.7"	NA
"YDR172W"	"4crn@P@499"	1	430	256	685	"dN_dS_max_gap_ratio_0.7"	NA
"YPR193C"	"1qsm@D@500"	1	152	5	156	"dN_dS_max_gap_ratio_0.7"	NA
"YGR033C"	"2ciu@A@501"	1	123	103	225	"dN_dS_max_gap_ratio_0.7"	NA
"YDR529C"	"3cx5@G@502"	1	126	2	127	"dN_dS_max_gap_ratio_0.7"	NA
"YDR529C"	"3cx5@R@503"	1	126	2	127	"dN_dS_max_gap_ratio_0.7"	NA
"YER146W"	"4c92@E@504"	1	84	4	87	"dN_dS_max_gap_ratio_0.7"	NA
"YER126C"	"6em1-r-bundle1@r@505"	1	73	2	74	"dN_dS_max_gap_ratio_0.7"	NA
"YMR239C"	"5t16@A@506"	1	276	184	459	"dN_dS_max_gap_ratio_0.7"	NA
"YMR239C"	"5t16@I@507"	1	276	184	459	"dN_dS_max_gap_ratio_0.7"	NA
"YMR239C"	"5t16@N@508"	1	117	43	159	"dN_dS_max_gap_ratio_0.7"	NA
"YFR024C-A"	"1ssh@A@509"	2	60	401	459	"dN_dS_max_gap_ratio_0.7"	NA
"YGL207W"	"3bip@A@510"	1	444	4	447	"dN_dS_max_gap_ratio_0.7"	NA
"YER063W"	"4uzx@A@511"	3	67	119	183	"dN_dS_max_gap_ratio_0.7"	NA
"YER063W"	"4uzw@A@512"	2	50	2	50	"dN_dS_max_gap_ratio_0.7"	NA
"YBR253W"	"4gwp@D@513"	1	121	1	121	"dN_dS_max_gap_ratio_0.7"	NA
"YMR260C"	"3j81@i@514"	1	111	5	115	"dN_dS_max_gap_ratio_0.7"	NA
"YER162C"	"2m14@B@515"	1	15	90	104	"dN_dS_max_gap_ratio_0.7"	NA
"YPL063W"	"4qqf@A@516"	5	198	164	357	"dN_dS_max_gap_ratio_0.7"	NA
"YIL030C"	"2m6m@A@517"	1	83	19	101	"dN_dS_max_gap_ratio_0.7"	NA
"YKL009W"	"4v7f-n-bundle1@n@518"	1	236	1	236	"dN_dS_max_gap_ratio_0.7"	NA
"YDR486C"	"2luh@B@519"	1	59	128	186	"dN_dS_max_gap_ratio_0.7"	NA
"YMR301C"	"4myc@A@520"	1	593	98	690	"dN_dS_max_gap_ratio_0.7"	NA
"YMR301C"	"4myc@B@521"	1	593	98	690	"dN_dS_max_gap_ratio_0.7"	NA
"YMR301C"	"4myc@C@522"	1	593	98	690	"dN_dS_max_gap_ratio_0.7"	NA
"YPL078C"	"6cp6@Z@523"	1	155	88	242	"dN_dS_max_gap_ratio_0.7"	NA
"YPL078C"	"6b2z@N@524"	1	97	42	138	"dN_dS_max_gap_ratio_0.7"	NA
"YDR079C-A"	"5oqj@5@525"	1	66	2	67	"dN_dS_max_gap_ratio_0.7"	NA
"YDL192W"	"3tjz@A@526"	1	159	18	176	"dN_dS_max_gap_ratio_0.7"	NA
"YDL192W"	"3tjz@D@527"	1	159	18	176	"dN_dS_max_gap_ratio_0.7"	NA
"YFR004W"	"5mpd@V@528"	1	289	18	306	"dN_dS_max_gap_ratio_0.7"	NA
"YGR118W"	"6fai@X@529"	1	144	2	145	"dN_dS_max_gap_ratio_0.7"	NA
"YLR330W"	"4in3@A@530"	5	80	1	76	"dN_dS_max_gap_ratio_0.7"	NA
"YBR200W"	"2czo@A@531"	1	130	273	402	"dN_dS_max_gap_ratio_0.7"	NA
"YBR200W"	"2rqw@A@532"	1	105	156	260	"dN_dS_max_gap_ratio_0.7"	NA
"YKL213C"	"3gae@A@533"	2	253	464	715	"dN_dS_max_gap_ratio_0.7"	NA
"YKL213C"	"3gae@B@534"	2	253	464	715	"dN_dS_max_gap_ratio_0.7"	NA
"YLL009C"	"1z2g@A@535"	1	69	1	69	"dN_dS_max_gap_ratio_0.7"	NA
"YLL009C"	"1u97@A@536"	1	69	1	69	"dN_dS_max_gap_ratio_0.7"	NA
"YLL009C"	"1u96@A@537"	1	69	1	69	"dN_dS_max_gap_ratio_0.7"	NA
"YGL040C"	"1h7r@A@538"	1	342	1	342	"dN_dS_max_gap_ratio_0.7"	NA
"YPR019W"	"5v8f@4@539"	1	751	178	928	"dN_dS_max_gap_ratio_0.7"	NA
"YLR286C"	"4txe@A@540"	1	288	25	312	"dN_dS_max_gap_ratio_0.7"	NA
"YOR334W"	"3rkg@A@542"	1	258	48	305	"dN_dS_max_gap_ratio_0.7"	NA
"YDR458C"	"4pvz@C@543"	4	28	100	124	"dN_dS_max_gap_ratio_0.7"	NA
