ortholog	pan id	gene id	sequence id of ingroup best hit	taxonomy id of ingroup best hit	evalue of ingroup best hit	sequence id of outgroup best hit	taxonomy id of outgroup best hit	evalue of outgroup best hit	alien index	HGT or not
OG3151	YGR194C	yHMPu5000034890_Ogataea_ramenticola@Seq_658	XP_006692722.1-759272-Chaetomium_thermo-Sordariom	759272	2e-160	XP_001785307.1-3218-Physcomitrella_pa-Streptophy	3218	1e-98	-142.0671285850709	No
OG3151	YGR194C	Candida_intermedia@Seq_2242	XP_013430759.1-1043004-Aureobasidium_nam-Dothideo	1043004	2e-154	CDP00976.1-49390-Coffea_canephora-Streptophy	49390	3e-101	-122.44247503679259	No
OG3151	YGR194C	yHMPu5000034891_Ogataea_pini@Seq_2571	XP_011123702.1-756982-Arthrobotrys_olig-other_Pez	756982	1e-154	JAU73958.1-107243-Noccaea_caerulesc-Streptophy	107243	4e-92	-144.14657012675073	No
OG3151	YGR194C	yHMPu5000034893_Ogataea_philodendra@Seq_1729	XP_011123702.1-756982-Arthrobotrys_olig-other_Pez	756982	5e-155	XP_002285560.1-29760-Vitis_vinifera-Streptophy	29760	5e-97	-133.54993539365466	No
OG3151	YGR194C	yHMPu5000034897_Ogataea_glucozyma@Seq_497	XP_011108066.1-1284197-Dactylellina_hapt-other_Pe	1284197	1e-154	JAU98135.1-107243-Noccaea_caerulesc-Streptophy	107243	3e-94	-139.25371786831084	No
OG3151	YGR194C	yHMPu5000034899_Ogataea_kodamae@Seq_501	XP_011123702.1-756982-Arthrobotrys_olig-other_Pez	756982	7e-146	XP_006280260.1-81985-Capsella_rubella-Streptophy	81985	3e-86	-137.30780771925552	No
OG3151	YGR194C	yHMPu5000034901_Ogataea_methylivora@Seq_5522	XP_011108066.1-1284197-Dactylellina_hapt-other_Pe	1284197	1e-157	XP_014829697.1-48701-Poecilia_mexicana-Metazoa	48701	5e-94	-146.67229877105896	No
OG3151	YGR194C	yHMPu5000034902_Ogataea_minuta@Seq_2332	XP_011123702.1-756982-Arthrobotrys_olig-other_Pez	756982	3e-157	XP_014829697.1-48701-Poecilia_mexicana-Metazoa	48701	2e-99	-133.14447028554648	No
OG3151	YGR194C	yHMPu5000034903_Ogataea_naganishii@Seq_1491	XP_006692722.1-759272-Chaetomium_thermo-Sordariom	759272	2e-157	XP_011078461.1-4182-Sesamum_indicum-Streptophy	4182	5e-97	-139.07139631151688	No
OG3151	YGR194C	yHMPu5000034904_Ogataea_nonfermentans@Seq_2067	XP_011123702.1-756982-Arthrobotrys_olig-other_Pez	756982	2e-154	XP_014829697.1-48701-Poecilia_mexicana-Metazoa	48701	3e-102	-120.13988994379855	No
OG3151	YGR194C	Candida_orthopsilosis@Seq_1914	XP_011123702.1-756982-Arthrobotrys_olig-other_Pez	756982	9e-148	XP_013647823.1-3708-Brassica_napus-Streptophy	3708	1e-107	-92.20876423541966	No
OG3151	YGR194C	yHMPu5000034932_Kuraishia_ogatae@Seq_4198	XP_011123702.1-756982-Arthrobotrys_olig-other_Pez	756982	1e-157	XP_009149941.1-3711-Brassica_rapa-Streptophy	3711	2e-100	-131.94049748122052	No
OG3151	YGR194C	yHMPu5000034933_Kuraishia_molischiana@Seq_4024	XP_011108066.1-1284197-Dactylellina_hapt-other_Pe	1284197	1e-148	XP_016968451.1-125945-Drosophila_biarmi-Metazoa	125945	1e-123	-57.56462732485113	No
OG3151	YGR194C	yHMPu5000034939_Komagataella_pseudopastoris@Seq_4105	XP_011123702.1-756982-Arthrobotrys_olig-other_Pez	756982	9e-153	XP_016568969.1-4072-Capsicum_annuum-Streptophy	4072	2e-93	-136.6510281828665	No
OG3151	YGR194C	yHMPu5000034947_Ambrosiozyma_philentoma@Seq_664	XP_011123702.1-756982-Arthrobotrys_olig-other_Pez	756982	2e-153	XP_006280260.1-81985-Capsella_rubella-Streptophy	81985	2e-94	-135.8525204866487	No
OG3151	YGR194C	yHMPu5000034957_Hanseniaspora_osmophila@Seq_3608	XP_006692722.1-759272-Chaetomium_thermo-Sordariom	759272	2e-138	XP_002404138.1-6945-Ixodes_scapularis-Metazoa	6945	2e-97	-94.40598881275585	No
OG3151	YGR194C	yHMPu5000034967_Candida_freyschussii@Seq_584	XP_011108066.1-1284197-Dactylellina_hapt-other_Pe	1284197	2e-164	XP_002598119.1-7739-Branchiostoma_flo-Metazoa	7739	1e-113	-116.7386925621364	No
OG3151	YGR194C	Candida_parapsilosis@Seq_2212	XP_006692722.1-759272-Chaetomium_thermo-Sordariom	759272	6e-144	XP_013647823.1-3708-Brassica_napus-Streptophy	3708	8e-107	-85.48333051323146	No
OG3151	YGR194C	yHMPu5000034973_Danielozyma_ontarioensis@Seq_1064	XP_013953042.1-413071-Trichoderma_viren-Sordariom	413071	7e-147	JAU08834.1-107243-Noccaea_caerulesc-Streptophy	107243	2e-95	-118.48166186719499	No
OG3151	YGR194C	yHMPu5000034979_Cyberlindnera_misumaiensis@Seq_2124	XP_011123702.1-756982-Arthrobotrys_olig-other_Pez	756982	3e-153	XP_002404138.1-6945-Ixodes_scapularis-Metazoa	6945	1e-110	-97.91254671007587	No
OG3151	YGR194C	yHMPu5000034986_Candida_oregonensis@Seq_2441	KHE84720.1-5141-Neurospora_crassa-Sordariomy	5141	8e-143	XP_002404138.1-6945-Ixodes_scapularis-Metazoa	6945	7e-95	-110.39055307108967	No
OG3151	YGR194C	yHMPu5000034990_Candida_corydali@Seq_1273	KXX78672.1-100816-Madurella_mycetom-Sordariomy	100816	8e-142	JAU08834.1-107243-Noccaea_caerulesc-Streptophy	107243	6e-112	-68.78987071736958	No
OG3151	YGR194C	yHMPu5000034999_Cephaloascus_fragrans@Seq_1274	XP_006692722.1-759272-Chaetomium_thermo-Sordariom	759272	4e-153	XP_008557575.1-69319-Microplitis_demol-Metazoa	69319	4e-96	-131.24735030066063	No
OG3151	YGR194C	yHMPu5000035011_Candida_pyralidae@Seq_2409	KXX78672.1-100816-Madurella_mycetom-Sordariomy	100816	7e-144	XP_013630026.1-109376-Brassica_oleracea-Streptoph	109376	3e-102	-95.86127604536273	No
OG3151	YGR194C	Candida_sojae@Seq_1358	KHE84720.1-5141-Neurospora_crassa-Sordariomy	5141	8e-147	XP_019175377.1-35883-Ipomoea_nil-Streptophy	35883	2e-96	-116.04554538157646	No
OG3151	YGR194C	yHMPu5000035018_Candida_canberraensis@Seq_3629	KHE84720.1-5141-Neurospora_crassa-Sordariomy	5141	4e-145	JAU08834.1-107243-Noccaea_caerulesc-Streptophy	107243	5e-99	-106.14205782904028	No
OG3151	YGR194C	yHMPu5000035022_Candida_emberorum@Seq_1655	XP_007834780.1-1229662-Pestalotiopsis_fi-Sordario	1229662	6e-145	XP_006402254.1-72664-Eutrema_salsugine-Streptophy	72664	2e-102	-97.91254671007584	No
OG3151	YGR194C	yHMPu5000035031_Candida_kruisii@Seq_329	OIW33798.1-1408157-Coniochaeta_ligni-Sordariomy	1408157	3e-150	XP_013647823.1-3708-Brassica_napus-Streptophy	3708	3e-94	-128.94476520766653	No
OG3151	YGR194C	yHMPu5000035032_Candida_gatunensis@Seq_2082	KKP03276.1-5544-Trichoderma_harzi-Sordariomy	5544	1e-142	XP_002404138.1-6945-Ixodes_scapularis-Metazoa	6945	2e-96	-106.61206145828606	No
OG3151	YGR194C	yHMPu5000035033_Candida_cretensis@Seq_1987	KHE84720.1-5141-Neurospora_crassa-Sordariomy	5141	3e-148	XP_004345205.2-595528-Capsaspora_owczar-other_Opi	595528	2e-94	-123.9341299135703	No
OG3151	YGR194C	yHMPu5000035037_Candida_montana@Seq_2407	XP_011108066.1-1284197-Dactylellina_hapt-other_Pe	1284197	5e-164	KYP70124.1-3821-Cajanus_cajan-Streptophy	3821	1e-115	-111.21723164427414	No
OG3151	YGR194C	yHMPu5000035040_Ambrosiozyma_maleeae@Seq_2918	XP_011108066.1-1284197-Dactylellina_hapt-other_Pe	1284197	2e-157	XP_004345205.2-595528-Capsaspora_owczar-other_Opi	595528	2e-97	-138.1551055796427	No
OG3151	YGR194C	yHMPu5000035041_Ambrosiozyma_pseudovanderkliftii@Seq_3017	CCX11520.1-1076935-Pyronema_omphalod-other_Pezi	1076935	3e-145	XP_018668028.1-7719-Ciona_intestinali-Metazoa	7719	1e-90	-125.54356782600439	No
OG3151	YGR194C	yHMPu5000035044_Barnettozyma_californica@Seq_3053	XP_011123702.1-756982-Arthrobotrys_olig-other_Pez	756982	3e-156	GAU14298.1-3900-Trifolium_subterr-Streptophy	3900	9e-114	-97.80718619441802	No
OG3151	YGR194C	Candida_sorboxylosa@Seq_4148	XP_011123702.1-756982-Arthrobotrys_olig-other_Pez	756982	4e-105	XP_003699545.1-143995-Megachile_rotunda-Metazoa	143995	2e-71	-77.5947459812376	No
OG3151	YGR194C	yHMPu5000035047_Barnettozyma_pratensis@Seq_4947	XP_011123702.1-756982-Arthrobotrys_olig-other_Pez	756982	2e-168	XP_019175377.1-35883-Ipomoea_nil-Streptophy	35883	1e-107	-139.76454349207683	No
OG3151	YGR194C	yHMPu5000035048_Barnettozyma_salicaria@Seq_195	XP_011108066.1-1284197-Dactylellina_hapt-other_Pe	1284197	5e-159	KYP70124.1-3821-Cajanus_cajan-Streptophy	3821	4e-112	-107.99835581940596	No
OG3151	YGR194C	yHMPu5000035242_Zygoascus_ofunaensis@Seq_265	XP_011123702.1-756982-Arthrobotrys_olig-other_Pez	756982	4e-166	GAU14298.1-3900-Trifolium_subterr-Streptophy	3900	8e-99	-154.96634841116102	No
OG3151	YGR194C	yHMPu5000035243_Zygoascus_meyerae@Seq_566	XP_011108066.1-1284197-Dactylellina_hapt-other_Pe	1284197	4e-159	XP_014912124.1-48699-Poecilia_latipinn-Metazoa	48699	8e-100	-136.54566766720865	No
OG3151	YGR194C	yHMPu5000035244_Candida_incommunis@Seq_5329	XP_011123702.1-756982-Arthrobotrys_olig-other_Pez	756982	4e-151	XP_016908806.1-7461-Apis_cerana-Metazoa	7461	1e-97	-122.95330066055854	No
OG3151	YGR194C	yHMPu5000035252_Yamadazyma_nakazawae@Seq_2871	KXX78672.1-100816-Madurella_mycetom-Sordariomy	100816	7e-148	XP_011078461.1-4182-Sesamum_indicum-Streptophy	4182	3e-106	-95.86127604536273	No
OG3151	YGR194C	yHMPu5000035261_Candida_ponderosae@Seq_591	XP_011108066.1-1284197-Dactylellina_hapt-other_Pe	1284197	4e-170	XP_002404138.1-6945-Ixodes_scapularis-Metazoa	6945	7e-103	-154.8328170185365	No
OG3151	YGR194C	yHMPu5000035268_Wickerhamomyces_hampshirensis@Seq_5962	XP_011123702.1-756982-Arthrobotrys_olig-other_Pez	756982	2e-158	XP_002404138.1-6945-Ixodes_scapularis-Metazoa	6945	7e-113	-104.86909215322743	No
OG3151	YGR194C	yHMPu5000035271_Wickerhamomyces_bovis@Seq_3746	XP_011123702.1-756982-Arthrobotrys_olig-other_Pez	756982	5e-168	XP_002404138.1-6945-Ixodes_scapularis-Metazoa	6945	4e-118	-114.90611109838807	No
OG3151	YGR194C	Candida_succiphila@Seq_4831	KXX78672.1-100816-Madurella_mycetom-Sordariomy	100816	5e-149	XP_010245600.1-4432-Nelumbo_nucifera-Streptophy	4432	2e-101	-109.60779373184005	No
OG3151	YGR194C	yHMPu5000035279_Tortispora_starmeri@Seq_1050	XP_011123702.1-756982-Arthrobotrys_olig-other_Pez	756982	0.0	XP_002404138.1-6945-Ixodes_scapularis-Metazoa	6945	9e-119	-188.70661710985394	No
OG3151	YGR194C	yHMPu5000035282_Trigonopsis_vinaria@Seq_63	XP_011123702.1-756982-Arthrobotrys_olig-other_Pez	756982	0.0	XP_005101637.1-6500-Aplysia_californi-Metazoa	6500	2e-109	-210.22839064301812	No
OG3151	YGR194C	yHMPu5000035286_Candida_azyma@Seq_3066	XP_011123702.1-756982-Arthrobotrys_olig-other_Pez	756982	7e-161	XP_005101637.1-6500-Aplysia_californi-Metazoa	6500	1e-104	-129.3014401516053	No
OG3151	YGR194C	yHMPu5000035296_Priceomyces_carsonii@Seq_105	XP_011123702.1-756982-Arthrobotrys_olig-other_Pez	756982	6e-147	XP_016568969.1-4072-Capsicum_annuum-Streptophy	4072	4e-97	-114.72378954159413	No
OG3151	YGR194C	yHMPu5000035301_Pichia_terricola@Seq_4017	XP_011123702.1-756982-Arthrobotrys_olig-other_Pez	756982	7e-126	XP_013080007.1-6526-Biomphalaria_glab-Metazoa	6526	2e-84	-95.45581093725457	No
OG3151	YGR194C	yHMPu5000035302_Candida_fragi@Seq_752	CEJ93200.1-1531966-Torrubiella_hemip-Sordariomy	1531966	5e-154	XP_009398314.1-214687-Musa_acuminata_su-Streptoph	214687	1e-107	-106.61206145828606	No
OG3151	YGR194C	yHMPu5000035325_Cyberlindnera_petersonii@Seq_1349	XP_011123702.1-756982-Arthrobotrys_olig-other_Pez	756982	3e-146	XP_018668028.1-7719-Ciona_intestinali-Metazoa	7719	4e-101	-103.90401125718381	No
OG3151	YGR194C	Candida_tanzawaensis@Seq_2634	XP_011123702.1-756982-Arthrobotrys_olig-other_Pez	756982	5e-149	XP_006402254.1-72664-Eutrema_salsugine-Streptophy	72664	5e-99	-115.12925464970229	No
OG3151	YGR194C	yHMPu5000035335_Candida_blattae@Seq_1726	XP_013430759.1-1043004-Aureobasidium_nam-Dothideo	1043004	4e-146	XP_016568969.1-4072-Capsicum_annuum-Streptophy	4072	8e-104	-97.40172108630989	No
OG3151	YGR194C	yHMPu5000035633_Candida_hispaniensis@Seq_1177	NP_587930.1-284812-Schizosaccharomyc-Taphrinomy	284812	3e-117	XP_012841260.1-4155-Erythranthe_gutta-Streptophy	4155	2e-91	-59.461747309737035	No
OG3151	YGR194C	yHMPu5000035639_Wickerhamomyces_canadensis@Seq_3285	XP_011123702.1-756982-Arthrobotrys_olig-other_Pez	756982	1e-161	XP_005101637.1-6500-Aplysia_californi-Metazoa	6500	4e-110	-118.81813410381622	No
OG3151	YGR194C	yHMPu5000035640_Yamadazyma_philogaea@Seq_2738	XP_006692722.1-759272-Chaetomium_thermo-Sordariom	759272	5e-159	XP_010520814.1-28532-Tarenaya_hassleri-Streptophy	28532	4e-102	-131.02420674934643	No
OG3151	YGR194C	yHMPu5000035641_Yamadazyma_scolyti@Seq_1585	KEY83318.1-1476192-Aspergillus_fumig-Eurotiomyc	1476192	1e-153	XP_016568969.1-4072-Capsicum_annuum-Streptophy	4072	4e-111	-98.09486826686984	No
OG3151	YGR194C	yHMPu5000035651_Torulaspora_microellipsoides@Seq_4269	XP_011123702.1-756982-Arthrobotrys_olig-other_Pez	756982	1e-149	XP_002404138.1-6945-Ixodes_scapularis-Metazoa	6945	2e-109	-92.79655090032176	No
OG3151	YGR194C	Candida_tenuis@Seq_1795	XP_006692722.1-759272-Chaetomium_thermo-Sordariom	759272	5e-146	XP_011078461.1-4182-Sesamum_indicum-Streptophy	4182	4e-98	-110.30094091239997	No
OG3151	YGR194C	Ambrosiozyma_monospora@Seq_1199	XP_011123702.1-756982-Arthrobotrys_olig-other_Pez	756982	3e-159	XP_013647823.1-3708-Brassica_napus-Streptophy	3708	1e-92	-153.17458894193297	No
OG3151	YGR194C	yHMPu5000035652_Torulaspora_maleeae@Seq_1993	XP_011108066.1-1284197-Dactylellina_hapt-other_Pe	1284197	9e-149	XP_002404138.1-6945-Ixodes_scapularis-Metazoa	6945	1e-111	-85.30100895643753	No
OG3151	YGR194C	yHMPu5000035658_Starmera_amethionina@Seq_3153	XP_011123702.1-756982-Arthrobotrys_olig-other_Pez	756982	2e-113	KDR10119.1-136037-Zootermopsis_neva-Metazoa	136037	4e-78	-81.28362543535155	No
OG3151	YGR194C	yHMPu5000035659_Saturnispora_dispora@Seq_2336	XP_013430759.1-1043004-Aureobasidium_nam-Dothideo	1043004	1e-125	XP_004345205.2-595528-Capsaspora_owczar-other_Opi	595528	9e-72	-124.23423450602064	No
OG3151	YGR194C	yHMPu5000035662_Meyerozyma_caribbica@Seq_2736	KXX78672.1-100816-Madurella_mycetom-Sordariomy	100816	1e-150	OAE24943.1-1480153-Marchantia_polymo-Streptophy	1480153	1e-100	-115.12925464970226	No
OG3151	YGR194C	yHMPu5000035665_Middelhovenomyces_tepae@Seq_1777	CZR54443.1-576137-Phialocephala_sub-Leotiomyce	576137	4e-157	XP_017474575.1-28612-Rhagoletis_zephyr-Metazoa	28612	8e-106	-118.12498692325624	No
OG3151	YGR194C	yHMPu5000035670_Phaffomyces_opuntiae@Seq_1662	XP_011108066.1-1284197-Dactylellina_hapt-other_Pe	1284197	1e-155	XP_019175377.1-35883-Ipomoea_nil-Streptophy	35883	1e-108	-108.22149937072015	No
OG3151	YGR194C	yHMPu5000035671_Phaffomyces_antillensis@Seq_4405	XP_011108066.1-1284197-Dactylellina_hapt-other_Pe	1284197	3e-162	XP_011031521.1-75702-Populus_euphratic-Streptophy	75702	2e-108	-123.9341299135703	No
OG3151	YGR194C	yHMPu5000035672_Phaffomyces_thermotolerans@Seq_2440	XP_011108066.1-1284197-Dactylellina_hapt-other_Pe	1284197	8e-166	XP_002404138.1-6945-Ixodes_scapularis-Metazoa	6945	2e-113	-120.65071556756453	No
OG3151	YGR194C	Candida_tropicalis@Seq_3254	XP_003655335.1-578455-Thielavia_terrest-Sordariom	578455	1e-145	XP_002285560.1-29760-Vitis_vinifera-Streptophy	29760	2e-96	-113.51981673726817	No
OG3151	YGR194C	yHMPu5000035674_Kregervanrija_delftensis@Seq_4210	XP_003655335.1-578455-Thielavia_terrest-Sordariom	578455	1e-126	XP_013080007.1-6526-Biomphalaria_glab-Metazoa	6526	3e-80	-107.0175265663942	No
OG3151	YGR194C	yHMPu5000035675_Kregervanrija_fluxuum@Seq_814	XP_011108066.1-1284197-Dactylellina_hapt-other_Pe	1284197	3e-122	XP_013080007.1-6526-Biomphalaria_glab-Metazoa	6526	9e-80	-97.807186194418	No
OG3151	YGR194C	yHMPu5000035677_Kodamaea_ohmeri@Seq_3556	XP_006692722.1-759272-Chaetomium_thermo-Sordariom	759272	1e-150	JAU08834.1-107243-Noccaea_caerulesc-Streptophy	107243	4e-96	-125.72588938279836	No
OG3151	YGR194C	yHMPu5000035679_Candida_rhagii@Seq_1197	XP_011123702.1-756982-Arthrobotrys_olig-other_Pez	756982	6e-148	JAU98135.1-107243-Noccaea_caerulesc-Streptophy	107243	9e-103	-104.02179429284024	No
OG3151	YGR194C	yHMPu5000035681_Candida_gotoi@Seq_4879	XP_013430759.1-1043004-Aureobasidium_nam-Dothideo	1043004	3e-151	XP_002404138.1-6945-Ixodes_scapularis-Metazoa	6945	3e-101	-115.12925464970226	No
OG3151	YGR194C	yHMPu5000035686_Cyberlindnera_saturnus@Seq_2708	XP_011123702.1-756982-Arthrobotrys_olig-other_Pez	756982	1e-158	XP_002404138.1-6945-Ixodes_scapularis-Metazoa	6945	5e-113	-105.22576709716617	No
OG3151	YGR194C	yHMPu5000035687_Cyberlindnera_suaveolens@Seq_739	XP_011123702.1-756982-Arthrobotrys_olig-other_Pez	756982	7e-159	XP_012286232.1-222816-Orussus_abietinus-Metazoa	222816	1e-111	-108.57817431465887	No
OG3151	YGR194C	yHMPu5000035688_Cyberlindnera_xylosilytica@Seq_5621	XP_011123702.1-756982-Arthrobotrys_olig-other_Pez	756982	6e-146	XP_018668028.1-7719-Ciona_intestinali-Metazoa	7719	4e-106	-91.69793861165368	No
OG3151	YGR194C	yHMPu5000035689_Candida_mycetangii@Seq_1480	XP_011108066.1-1284197-Dactylellina_hapt-other_Pe	1284197	1e-139	XP_002404138.1-6945-Ixodes_scapularis-Metazoa	6945	6e-100	-91.5925780959958	No
OG3151	YGR194C	yHMPu5000035690_Candida_vartiovaarae@Seq_541	XP_011123702.1-756982-Arthrobotrys_olig-other_Pez	756982	7e-156	XP_002598119.1-7739-Branchiostoma_flo-Metazoa	7739	7e-109	-108.22149937072015	No
OG3151	YGR194C	yHMPu5000035691_Candida_salmanticensis@Seq_4673	XP_011108066.1-1284197-Dactylellina_hapt-other_Pe	1284197	3e-158	XP_015278542.1-146911-Gekko_japonicus-Metazoa	146911	1e-100	-132.45132310498656	No
OG3151	YGR194C	yHMPu5000035699_Cyberlindnera_maclurae@Seq_3761	XP_011108066.1-1284197-Dactylellina_hapt-other_Pe	1284197	8e-150	XP_002404138.1-6945-Ixodes_scapularis-Metazoa	6945	2e-106	-99.9274497306181	No
OG3151	YGR194C	yHMPu5000035703_Cyberlindnera_americana@Seq_336	XP_011108066.1-1284197-Dactylellina_hapt-other_Pe	1284197	8e-147	XP_010442429.1-90675-Camelina_sativa-Streptophy	90675	3e-103	-100.33291483872628	No
OG3151	YGR194C	yHMPu5000035707_Candida_heveicola@Seq_2407	XP_013430759.1-1043004-Aureobasidium_nam-Dothideo	1043004	5e-145	XP_006356801.1-4113-Solanum_tuberosum-Streptophy	4113	5e-97	-110.52408446371419	No
OG3151	YGR194C	yHMPu5000041678_Debaryomyces_prosopidis@Seq_349	XP_003655335.1-578455-Thielavia_terrest-Sordariom	578455	2e-157	XP_015209582.1-7918-Lepisosteus_ocula-Metazoa	7918	2e-103	-124.33959502167843	No
OG3151	YGR194C	Clavispora_lusitaniae@Seq_5076	XP_011108066.1-1284197-Dactylellina_hapt-other_Pe	1284197	8e-127	CDP00976.1-49390-Coffea_canephora-Streptophy	49390	8e-90	-85.19564844077968	No
OG3151	YGR194C	yHMPu5000041713_Debaryomyces_maramus@Seq_1469	XP_011123702.1-756982-Arthrobotrys_olig-other_Pez	756982	3e-145	JAU08834.1-107243-Noccaea_caerulesc-Streptophy	107243	4e-98	-108.50918144317191	No
OG3151	YGR194C	yHMPu5000041743_Candida_hawaiiana@Seq_2131	KKP03276.1-5544-Trichoderma_harzi-Sordariomy	5544	4e-147	CDP00976.1-49390-Coffea_canephora-Streptophy	49390	3e-103	-101.02606201928623	No
OG3151	YGR194C	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_3006	XP_014175020.1-655863-Grosmannia_clavig-Sordariom	655863	2e-121	XP_017474575.1-28612-Rhagoletis_zephyr-Metazoa	28612	3e-75	-106.32437938583425	No
OG3151	YGR194C	yHMPu5000041822_Dipodascus_geniculatus@Seq_4094	XP_016764702.1-692275-Sphaerulina_musiv-Dothideom	692275	4e-159	CDP00976.1-49390-Coffea_canephora-Streptophy	49390	2e-105	-123.64644784111854	No
OG3151	YGR194C	yHMPu5000041824_Debaryomyces_subglobosus@Seq_3374	XP_003655335.1-578455-Thielavia_terrest-Sordariom	578455	8e-157	XP_015209582.1-7918-Lepisosteus_ocula-Metazoa	7918	2e-103	-122.95330066055854	No
OG3151	YGR194C	yHMPu5000041829_Debaryomyces_fabryi@Seq_5139	XP_003655335.1-578455-Thielavia_terrest-Sordariom	578455	2e-151	XP_015209582.1-7918-Lepisosteus_ocula-Metazoa	7918	5e-102	-113.74296028858237	No
OG3151	YGR194C	yHMPu5000041833_Candida_tammaniensis@Seq_4355	KHE84720.1-5141-Neurospora_crassa-Sordariomy	5141	3e-148	XP_002285560.1-29760-Vitis_vinifera-Streptophy	29760	2e-109	-89.39535351865962	No
OG3151	YGR194C	yHMPu5000041840_Candida_wancherniae@Seq_3658	KXX78672.1-100816-Madurella_mycetom-Sordariomy	100816	3e-141	CDP00976.1-49390-Coffea_canephora-Streptophy	49390	3e-103	-87.49823353377374	No
OG3151	YGR194C	yHMPu5000041855_Candida_ascalaphidarum@Seq_3590	XP_013953042.1-413071-Trichoderma_viren-Sordariom	413071	8e-151	XP_011078461.1-4182-Sesamum_indicum-Streptophy	4182	3e-102	-111.84584030369649	No
OG3151	YGR194C	yHMPu5000041862_Candida_golubevii@Seq_3343	XP_011123702.1-756982-Arthrobotrys_olig-other_Pez	756982	7e-151	JAU08834.1-107243-Noccaea_caerulesc-Streptophy	107243	4e-102	-112.26705376877283	No
OG3151	YGR194C	yHMPu5000041863_Candida_gorgasii@Seq_3868	KXX78672.1-100816-Madurella_mycetom-Sordariomy	100816	9e-150	XP_016568969.1-4072-Capsicum_annuum-Streptophy	4072	4e-107	-98.20022878252763	No
OG3151	YGR194C	Zygosaccharomyces_bailii@Seq_4174	XP_011123702.1-756982-Arthrobotrys_olig-other_Pez	756982	4e-150	XP_015278542.1-146911-Gekko_japonicus-Metazoa	146911	7e-108	-97.26818969368531	No
OG3151	YGR194C	Zygosaccharomyces_rouxii@Seq_1620	XP_011123702.1-756982-Arthrobotrys_olig-other_Pez	756982	3e-147	XP_014036817.1-8030-Salmo_salar-Metazoa	8030	7e-103	-102.16104195212523	No
OG3151	YGR194C	Cyberlindnera_fabianii_JCM3601@Seq_3959	XP_011108066.1-1284197-Dactylellina_hapt-other_Pe	1284197	1e-149	XP_018668028.1-7719-Ciona_intestinali-Metazoa	7719	3e-108	-95.50460110142399	No
OG3151	YGR194C	Cyberlindnera_jadinii@Seq_4945	XP_011123702.1-756982-Arthrobotrys_olig-other_Pez	756982	7e-154	XP_002404138.1-6945-Ixodes_scapularis-Metazoa	6945	5e-114	-91.76693148314064	No
OG3151	YGR194C	Debaryomyces_hansenii@Seq_2511	XP_011123702.1-756982-Arthrobotrys_olig-other_Pez	756982	5e-148	XP_015209582.1-7918-Lepisosteus_ocula-Metazoa	7918	1e-98	-113.5198167372682	No
OG3151	YGR194C	Dekkera_bruxellensis@Seq_4107	XP_003655335.1-578455-Thielavia_terrest-Sordariom	578455	1e-149	XP_013080007.1-6526-Biomphalaria_glab-Metazoa	6526	1e-91	-133.54993539365464	No
OG3151	YGR194C	Dekkera_bruxellensis@Seq_5093	XP_003655335.1-578455-Thielavia_terrest-Sordariom	578455	1e-149	XP_013080007.1-6526-Biomphalaria_glab-Metazoa	6526	1e-91	-133.54993539365464	No
OG3151	YGR194C	Eremothecium_gossypii@Seq_2152	XP_011123702.1-756982-Arthrobotrys_olig-other_Pez	756982	3e-134	XP_002404138.1-6945-Ixodes_scapularis-Metazoa	6945	2e-96	-87.09276842566555	No
OG3151	YGR194C	Eremothecium_sinecaudum@Seq_158	KFA67501.1-1283841-Stachybotrys_chlo-Sordariomy	1283841	1e-134	XP_018668028.1-7719-Ciona_intestinali-Metazoa	7719	2e-98	-83.58621052834562	No
OG3151	YGR194C	Geotrichum_candidum@Seq_1895	KEY83318.1-1476192-Aspergillus_fumig-Eurotiomyc	1476192	3e-159	NP_001149021.1-4577-Zea_mays-Streptophy	4577	5e-110	-113.33749518047424	No
OG3151	YGR194C	Hanseniaspora_vinae@Seq_3838	XP_006692722.1-759272-Chaetomium_thermo-Sordariom	759272	9e-142	XP_018668028.1-7719-Ciona_intestinali-Metazoa	7719	1e-97	-101.41910460739584	No
OG3151	YGR194C	Hyphopichia_burtonii@Seq_5132	XP_001728137.2-367110-Neurospora_crassa-Sordariom	367110	6e-156	CDP00976.1-49390-Coffea_canephora-Streptophy	49390	2e-104	-118.63581254702225	No
OG3151	YGR194C	Kazachstania_africana@Seq_1448	XP_011123702.1-756982-Arthrobotrys_olig-other_Pez	756982	9e-143	XP_014036817.1-8030-Salmo_salar-Metazoa	8030	2e-98	-102.11225178795578	No
OG3151	YGR194C	Kazachstania_naganishii@Seq_2388	XP_011108066.1-1284197-Dactylellina_hapt-other_Pe	1284197	1e-139	XP_009357232.1-225117-Pyrus_x_bretschne-Streptoph	225117	2e-98	-95.0991359933158	No
OG3151	YGR194C	Arxula_adeninivorans@Seq_3353	XP_013019269.1-483514-Schizosaccharomyc-Taphrinom	483514	4e-158	XP_002404138.1-6945-Ixodes_scapularis-Metazoa	6945	2e-104	-123.64644784111854	No
OG3151	YGR194C	Kluyveromyces_lactis@Seq_3266	KZL72512.1-708197-Colletotrichum_to-Sordariomy	708197	4e-147	XP_011306632.1-64838-Fopius_arisanus-Metazoa	64838	1e-107	-90.71710935864195	No
